

1	Lehr-Puncten	Lehr-Puncten	NN	Lehr-Puncten	nom|pl|fem	--	0
6	Himmlischen	Himmlischen	ADJA	himlisch	dat|sg|masc|pos	NK	7
7	Vatter	Vater	NN	Vater	dat|sg|masc	NK	4
8	kommt	kommt	VVFIN	kommen	sg|3|pres|ind	MO	14
9	/	/	$,	/	_	--	8
10	dessen	dessen	PRELAT	d	gen|sg|neut	AG	11
11	Liebe	Liebe	NN	Liebe	dat|sg|fem	SB	13
12	wir	wir	PPER	wir	nom|pl|*|1	SB	13
13	versichert	versichert	VVPP	versichern	sg|3|pres|ind	PD	14
14	sind	sind	VAFIN	sein	pl|1|pres|ind	RE	16
15	/	/	$,	/	_	--	14
16	so	so	ADV	so	_	MO	17
17	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
18	s	s	PPER	es	_	MO	17
19	ein	ein	ART	ein	nom|sg|masc	NK	20
20	Schlag	Schlag	NN	Schlag	nom|sg|masc	PD	17
21	eines	eines	ART	ein	gen|sg|masc	NK	22
22	Liebhabers	Liebhabers	NN	Liebhabers	gen|sg|masc	AG	20
23	/	/	$,	/	_	--	22
24	der	der	PRELS	d	nom|sg|masc	SB	26
25	nicht	nicht	PTKNEG	nicht	_	NG	26
26	verwundet	verwundet	VVFIN	verwunden	pos	PD	17
27	sondern	sondern	KON	sondern	_	CD	26
28	heilet	heilet	VVFIN	heilet	pos	CJ	27
29	.	.	SENT	.	_	--	28

1	Der	Der	ART	d	nom|sg|masc	NK	2
2	Vatter	Vater	NN	Vater	nom|sg|masc	SB	3
3	truckt	druckt	VVFIN	drucken	sg|3|pres|ind	--	0
4	uns	uns	PPER	wir	dat|pl|*|1	DA	3
5	zwar	zwar	ADV	zwar	_	MO	3
6	also	also	ADV	also	_	MO	3
7	/	/	$,	/	_	--	6
8	daß	daß	KOUS	daß	_	CP	16
9	uns	uns	PPER	wir	dat|pl|*|1	DA	16
10	von	von	APPR	von	_	MO	16
11	dem	dem	ART	d	dat|sg|masc	NK	13
12	harten	harten	ADJA	hart	dat|sg|masc|pos	NK	13
13	Truck	Truck	NN	Truck	dat|sg|masc	NK	10
14	die	die	ART	d	acc|pl|neut	NK	15
15	Augen	Augen	NN	Auge	acc|pl|neut	SB	16
16	uͤbergehen	übergehen	VVINF	übergehen	_	OC	3
17	/	/	$,	/	_	--	16
18	jedoch	jedoch	ADV	jedoch	_	MO	19
19	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	3
20	s	s	PPER	es	nom|sg|neut|3	SB	19
21	ein	ein	ART	ein	nom|sg|masc	NK	22
22	Liebeskuß	Liebeskuß	NN	Liebeskuß	nom|sg|masc	PD	19
23	:	:	SENT	:	_	--	22

1	daher	daher	ADV	daher	_	MO	7
2	kans	Kahns	NN	Kahns	nom|sg|*	OA	7
3	ja	ja	ADV	ja	_	MO	5
4	zu	zu	PTKA	zu	_	MO	5
5	hart	hart	ADJD	hart	pos	MO	7
6	nicht	nicht	PTKNEG	nicht	_	NG	7
7	truͤcken	drücken	VVINF	drücken	_	--	0
8	.	.	SENT	.	_	--	7

1	Sonderlich	Sonderlich	ADJD	sonderlich	pos	MO	5
2	weil	weil	KOUS	weil	_	CP	5
3	eben	eben	ADV	eben	_	MO	5
4	daraus	daraus	PAV	daraus	_	MO	5
5	folget	folget	VVFIN	folgen	sg|3|pres|ind	--	0
6	/	/	$,	/	_	--	5
7	daß	daß	KOUS	daß	_	CP	16
8	der	der	ART	d	nom|sg|masc	NK	9
9	Tod	Tod	NN	Tod	nom|sg|masc	SB	16
10	uns	uns	PRF	wir	acc|pl|*|1	DA	16
11	auch	auch	ADV	auch	_	MO	13
12	kein	kein	PIAT	kein	nom|sg|masc	NK	13
13	Tod	Tod	NN	Tod	nom|sg|masc	SB	16
14	nicht	nicht	PTKNEG	nicht	_	NG	16
15	mehr	mehr	ADV	mehr	_	MO	14
16	seye	sei	VAFIN	sein	sg|3|pres|subj	RE	4
17	/	/	$,	/	_	--	16
18	wie	wie	KOUS	wie	_	CM	23
19	er	er	PPER	er	nom|sg|masc|3	SB	23
20	vor	vor	APPR	vor	_	MO	23
21	sich	sich	PRF	er|es|sie	dat|sg|3	NK	20
22	selbs	selbst	PRF	selbst	_	MNR	21
23	ist	ist	VAFIN	sein	sg|3|pres|ind	MO	16
24	:	:	SENT	:	_	--	23

1	Denn	Denn	KON	denn	_	JU	10
2	der	der	ART	d	nom|sg|masc	NK	3
3	Tod	Tod	NN	Tod	nom|sg|masc	SB	10
4	als	als	KOKOM	als	_	MNR	3
5	ein	ein	ART	ein	nom|sg|masc	NK	6
6	Tod	Tod	NN	Tod	nom|sg|masc	NK	4
7	und	und	KON	und	_	CD	6
8	Straffe	Straffe	NN	Strafe	nom|sg|fem	CJ	7
9	/	/	$,	/	_	--	8
10	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
11	ein	ein	ART	ein	nom|sg|neut	NK	12
12	Werck	Werk	NN	Werk	nom|sg|neut	SB	10
13	des	des	ART	d	gen|sg|masc	NK	15
14	Goͤttlichen	Göttlichen	ADJA	göttlich	gen|sg|neut|pos	NK	15
15	Zorns	Zorns	NN	Zorn	gen|sg|masc	AG	12
16	.	.	SENT	.	_	--	15

1	Haben	Haben	VAFIN	haben	pl|1|pres|ind	RE	10
2	wir	wir	PPER	wir	nom|pl|*|1	SB	1
3	denn	denn	ADV	denn	_	MO	1
4	an	an	APPR	an	_	MO	1
5	GOtt	Gott	NE	Gott	dat|sg|masc	NK	4
6	einen	einen	ART	ein	acc|sg|masc	NK	8
7	liebreichen	liebreichen	ADJA	liebreich	acc|sg|masc|pos	NK	8
8	Vatter	Vater	NN	Vater	acc|sg|masc	OA	1
9	/	/	$,	/	_	--	8
10	so	so	ADV	so	_	MO	11
11	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
12	der	der	ART	d	nom|sg|masc	NK	13
13	Tod	Tod	NN	Tod	nom|sg|masc	SB	11
14	kein	kein	PIAT	kein	nom|sg|masc	NK	15
15	Tod	Tod	NN	Tod	nom|sg|masc	PD	11
16	mehr	mehr	ADV	mehr	_	MO	15
17	.	.	SENT	.	_	--	16

1	2.	2.	CARD	@ord@	_	--	0

1	Mag	Mag	VMFIN	mögen	sg|3|pres|ind	--	0
2	uns	uns	PPER	wir	acc|pl|*|1	OA	4
3	auch	auch	ADV	auch	_	MO	1
4	troͤsten	trösten	VVINF	trösten	_	OC	1
5	gegen	gegen	APPR	gegen	_	MO	4
6	den	den	ART	d	acc|sg|masc	NK	7
7	Tod	Tod	NN	Tod	acc|sg|masc	NK	5
8	und	und	KON	und	_	CD	7
9	dessen	dessen	PDAT	d	gen|sg|masc	AG	10
10	Bitterkeit	Bitterkeit	NN	Bitterkeit	dat|sg|fem	CJ	8
11	/	/	$,	/	_	--	10
12	daß	daß	KOUS	daß	_	CP	19
13	uns	uns	PPER	wir	acc|pl|*|1	DA	18
14	der	der	ART	d	nom|sg|masc	NK	16
15	eingebohrne	eingeborene	ADJA	eingeboren	nom|sg|masc|pos	NK	16
16	Sohn	Sohn	NN	Sohn	nom|sg|masc	SB	19
17	GOttes	Gottes	NE	Gott	gen|sg|masc	AG	16
18	geschencket	geschenkt	VVPP	schenken	_	OC	20
19	ist	ist	VAFIN	sein	sg|3|pres|ind	OC	4
20	worden	worden	VAPP	werden	_	OC	19
21	.	.	SENT	.	_	--	20

1	Dieser	Dieser	PDS	dies	nom|sg|masc	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	austruͤcklich	ausdrücklich	ADJD	ausdrücklich	pos	MO	5
4	darzu	dazu	PAV	dazu	_	MO	5
5	gegeben	gegeben	VVPP	geben	_	OC	6
6	worden	worden	VAPP	werden	_	OC	2
7	/	/	$,	/	_	--	6
8	daß	daß	KOUS	daß	_	CP	10
9	er	er	PPER	er	nom|sg|masc|3	SB	10
10	stuͤrbe	stürbe	VVFIN	sterben	sg|3|pres|subj	RE	4
11	/	/	$,	/	_	--	10
12	wie	wie	KOUS	wie	_	MO	16
13	er	er	PPER	er	nom|sg|masc|3	SB	17
14	auch	auch	ADV	auch	_	MO	16
15	thaͤtlich	tätlich	ADJD	tätlich	pos	MO	16
16	gestorben	gestorben	VVPP	sterben	_	OC	17
17	ist	ist	VAFIN	sein	sg|3|pres|ind	MO	10
18	/	/	$,	/	_	--	17
19	also	also	ADV	also	_	MO	5
20	moͤgen	mögen	VMFIN	mögen	pl|1|pres|ind	CJ	10
21	wir	wir	PPER	wir	nom|pl|*|1	SB	20
22	unsern	unseren	PPOSAT	unser	acc|sg|masc	NK	23
23	Tod	Tod	NN	Tod	acc|sg|masc	OA	26
24	nicht	nicht	PTKNEG	nicht	_	NG	20
25	anders	anders	ADV	ander	_	MO	26
26	ansehen	ansehen	VVINF	ansehen	_	OC	20
27	/	/	$,	/	_	--	26
28	als	als	KOKOM	als	_	MO	32
29	ein	ein	ART	ein	acc|sg|neut	NK	30
30	Stuͤck	Stück	NN	Stück	acc|sg|neut	NK	28
31	/	/	$,	/	_	--	30
32	darinnen	darinnen	PAVREL	darin	pl|1|pres|ind	CC	25
33	wir	wir	PPER	wir	nom|pl|*|1	SB	32
34	seinem	seinem	PPOSAT	sein	dat|sg|neut	NK	35
35	Ebenbild	Ebenbild	NN	Ebenbild	dat|sg|neut	DA	36
36	aͤhnlich	ähnlich	ADJD	ähnlich	pos	PD	37
37	werden	werden	VAINF	werden	_	MO	32
38	.	.	SENT	.	_	--	37

1	Sterben	Sterben	VVFIN	sterben	pl|1|pres|ind	RE	5
2	wir	wir	PPER	wir	nom|pl|*|1	SB	1
3	mit	mit	PTKVZ	mit	_	MO	1
4	/	/	$,	/	_	--	3
5	so	so	ADV	so	_	MO	9
6	werden	werden	VAFIN	werden	pl|1|pres|ind	--	0
7	wir	wir	PPER	wir	nom|pl|*|1	SB	6
8	mit	mit	ADV	mit	_	MO	9
9	leben	leben	VVINF	leben	_	OC	6
10	.	.	SENT	.	_	--	9

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
3	den	den	ART	d	acc|sg|masc	NK	4
4	Kelch	Kelch	NE	Kelch	acc|sg|masc	OA	9
5	vor	vor	APPR	vor	_	MO	9
6	uns	uns	PRF	wir	dat|pl|*|1	NK	5
7	zu	zu	APPR	zu	_	MO	9
8	erst	erst	ADV	erst	_	MO	9
9	versucht	versucht	VVPP	versuchen	_	OC	2
10	/	/	$,	/	_	--	9
11	aus	aus	APPR	aus	_	MO	14
12	dem	dem	PRELS	d	dat|sg|masc	NK	11
13	wir	wir	PPER	wir	nom|pl|*|1	SB	15
14	trincken	trinken	VVINF	trinken	_	OC	15
15	sollen	sollen	VMFIN	sollen	pl|1|pres|ind	OC	9
16	.	.	SENT	.	_	--	15

1	Und	Und	KON	und	_	JU	3
2	zwar	zwar	ADV	zwar	_	MO	18
3	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
4	er	er	PPER	er	nom|sg|masc|3	SB	3
5	nicht	nicht	PTKNEG	nicht	_	NG	6
6	nur	nur	ADV	nur	_	MO	8
7	einige	einige	PIAT	einig	acc|pl|masc	NK	8
8	Tropffen	Tropfen	NN	Tropfen	acc|pl|masc	OA	18
9	davon	davon	PAV	davon	_	MNR	8
10	versuchet	versuchet	VVPP	versuchet	sg|3|pres|ind	RE	9
11	/	/	$,	/	_	--	10
12	sondern	sondern	KON	sondern	_	CD	8
13	das	das	ART	d	acc|sg|neut	NK	14
14	herbste	herbste	ADJA	herbste	nom|sg|neut|sup	CJ	12
15	und	und	KON	und	_	CD	14
16	gifftigste	giftigste	ADJA	giftigste	acc|sg|fem|sup	CJ	15
17	davon	davon	PAV	davon	_	OP	18
18	ausgetruncken	ausgetrunken	VVPP	ausgetrunken	_	OC	3
19	/	/	$,	/	_	--	18
20	und	und	KON	und	_	CD	18
21	uns	uns	PPER	wir	dat|pl|*|1	DA	23
22	nichts	nichts	PIS	nichts	*|*|neut	OA	23
23	uͤbergelassen	übergelassen	VVFIN	übergelassen	_	CJ	20
24	/	/	$,	/	_	--	23
25	als	als	KOKOM	als	_	CM	30
26	was	was	PWS	was	nom|sg|neut	SB	30
27	uns	uns	PPER	wir	dat|pl|*|1	DA	30
28	nunmehr	nunmehr	ADV	nunmehr	_	MO	30
29	unschaͤdlich	unschädlich	ADJD	unschädlich	pos	PD	30
30	ist	ist	VAFIN	sein	sg|3|pres|ind	CC	16
31	.	.	SENT	.	_	--	30

1	Ja	Ja	ADV	ja	_	OA	24
2	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
3	ihm	ihm	PPER	er	dat|sg|*|3	DA	7
4	der	der	ART	d	nom|sg|masc	NK	5
5	Tod	Tod	NN	Tod	nom|sg|masc	SB	2
6	nicht	nicht	PTKNEG	nicht	_	NG	8
7	schaden	schaden	VVINF	schaden	_	OC	8
8	koͤnnen	können	VMINF	können	_	OC	2
9	/	/	$,	/	_	--	8
10	da	da	KOUS	da	_	CP	15
11	er	er	PPER	er	nom|sg|masc|3	SB	15
12	noch	noch	ADV	noch	_	MO	15
13	den	den	ART	d	acc|sg|masc	NK	14
14	Stachel	Stachel	NN	Stachel	acc|sg|masc	OA	15
15	hatte	hatte	VAFIN	haben	sg|3|past|ind	MO	8
16	/	/	$,	/	_	--	15
17	und	und	KON	und	_	CD	15
18	alle	alle	PIAT	all	acc|pl|masc	NK	34
19	seine	seine	PPOSAT	sein	acc|sg|fem	NK	20
20	Macht	Macht	NN	Macht	acc|sg|fem	OA	24
21	an	an	APPR	an	_	MO	24
22	den	den	ART	d	acc|sg|masc	NK	23
23	Herren	Herren	NN	Herr	acc|sg|masc	NK	21
24	anwandte	anwandte	VVFIN	anwenden	sg|3|past|ind	CJ	17
25	/	/	$,	/	_	--	24
26	wie	wie	KOKOM	wie	_	MO	27
27	solte	sollte	VMFIN	sollen	sg|3|past|ind	CJ	15
28	er	er	PPER	er	nom|sg|masc|3	SB	27
29	dann	dann	ADV	dann	_	MO	27
30	uns	uns	PRF	wir	dat|pl|*|1	DA	31
31	schaden	schaden	NN	Schaden	_	OC	27
32	/	/	$,	/	_	--	31
33	nach	nach	APPR	nach	_	MO	38
34	dem	dem	PRELS	d	dat|sg|neut	NK	33
35	er	er	PPER	er	nom|sg|masc|3	SB	38
36	seine	seine	PPOSAT	sein	acc|sg|fem	NK	37
37	Kraft	Kraft	NN	Kraft	acc|sg|fem	OA	38
38	verlohren	verloren	VVPP	verlieren	_	MO	8
39	durch	durch	APPR	durch	_	MO	38
40	den	den	ART	d	acc|sg|masc	NK	41
41	Todt	Tot	NN	Tod	acc|sg|masc	NK	39
42	Christi	Christi	NE	Christus	nom|sg|*	NK	41
43	?	?	SENT	?	_	--	42

1	daher	daher	ADV	daher	_	MO	9
2	in	in	APPR	in	_	MO	9
3	dem	dem	ART	d	dat|sg|masc	NK	4
4	Todt	Tot	NN	Tod	dat|sg|masc	NK	2
5	Christi	Christi	NE	Christus	nom|sg|*	NK	4
6	und	und	KON	und	_	CD	4
7	dessen	dessen	PDAT	d	gen|sg|neut	AG	8
8	Betrachtung	Betrachtung	NN	Betrachtung	dat|sg|fem	CJ	6
9	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
10	die	die	ART	d	nom|sg|fem	NK	12
11	kraͤfftigste	kräftigste	ADJA	kräftigste	nom|sg|fem|sup	NK	12
12	Artzney	Arznei	NN	Arznei	nom|sg|fem	SB	9
13	gegen	gegen	APPR	gegen	_	MNR	12
14	unsern	unseren	PPOSAT	unser	acc|sg|masc	NK	15
15	Todt	Tot	NN	Tod	acc|sg|masc	NK	13
16	.	.	SENT	.	_	--	15

1	Wiederumb	wiederum	ADV	wiederum	_	MO	6
2	/	/	$,	/	_	--	1
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	uns	uns	PPER	wir	dat|pl|*|1	DA	6
5	Christus	Christus	NE	Christus	acc|sg|masc	OA	6
6	geschencket	geschenkt	VVPP	schenken	_	OC	3
7	/	/	$,	/	_	--	6
8	wie	wie	KOUS	wie	_	MO	14
9	unser	unser	PPOSAT	unser	nom|sg|masc	NK	10
10	Text	Text	NN	Text	nom|sg|masc	SB	14
11	uns	uns	PRF	wir	acc|pl|*|1	OA	14
12	solcher	solcher	PIAT	solch	nom|sg|masc	NK	13
13	Gabe	Gabe	NN	Gabe	nom|sg|masc	SB	14
14	versichert	versichert	VVPP	versichern	sg|3|pres|ind	MO	17
15	/	/	$,	/	_	--	14
16	so	so	ADV	so	_	MO	17
17	verlihren	verlihren	VVFIN	verlihren	pl|1|pres|ind	CJ	3
18	wir	wir	PPER	wir	nom|pl|*|1	SB	17
19	dann	dann	ADV	dann	_	MO	17
20	in	in	APPR	in	_	MO	17
21	der	der	ART	d	dat|sg|fem	NK	22
22	Welt	Welt	NN	Welt	dat|sg|fem	NK	20
23	nichts	nichts	PIS	nichts	*|*|neut	OA	17
24	.	.	SENT	.	_	--	23

1	Dann	Dann	ADV	dann	_	MO	3
2	der	der	ART	d	nom|sg|masc	NK	3
3	Todt	Tot	NN	Tod	nom|sg|masc	SB	4
4	mag	mag	VMFIN	mögen	sg|3|pres|ind	--	0
5	uns	uns	PPER	wir	acc|pl|*|1	OA	7
6	nicht	nicht	PTKNEG	nicht	_	NG	4
7	scheiden	scheiden	VVINF	scheiden	_	OC	4
8	von	von	APPR	von	_	SBP	7
9	der	der	ART	d	dat|sg|fem	NK	10
10	Liebe	Liebe	NN	Liebe	dat|sg|fem	NK	8
11	Gottes	Gottes	NE	Gott	gen|sg|masc	AG	10
12	/	/	$,	/	_	--	11
13	die	die	PRELS	d	nom|sg|fem	SB	15
14	da	da	ADV	da	_	MO	15
15	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	4
16	in	in	APPR	in	_	MO	15
17	Christo	Christo	NE	Christus	nom|sg|masc	PNC	18
18	Jesu	Jesu	NE	Jesus	dat|sg|masc	NK	16
19	unserm	unserm	PPOSAT	unser	dat|sg|masc	NK	20
20	HErrn	Herrn	NN	Herr	dat|sg|masc	PD	15
21	/	/	$,	/	_	--	20
22	und	und	KON	und	_	CD	15
23	also	also	ADV	also	_	MO	26
24	auch	auch	ADV	auch	_	MO	26
25	nicht	nicht	PTKNEG	nicht	_	NG	26
26	von	von	APPR	von	_	CJ	22
27	Christo	Christo	NE	Christus	nom|sg|masc	PNC	28
28	Jesu	Jesu	NE	Jesus	dat|sg|masc	NK	26
29	selbsten	selbst	PRF	selbst	_	MNR	28
30	.	.	SENT	.	_	--	29

1	Behalten	Behalten	VVFIN	behalten	pl|1|pres|ind	RE	6
2	wir	wir	PPER	wir	nom|pl|*|1	SB	1
3	aber	aber	ADV	aber	_	MO	1
4	Christum	Christum	NE	Christus	acc|sg|neut	OA	1
5	/	/	$,	/	_	--	4
6	so	so	ADV	so	_	MO	11
7	haben	haben	VAFIN	haben	pl|1|pres|ind	--	0
8	wir	wir	PPER	wir	nom|pl|*|1	SB	7
9	ja	ja	ADV	ja	_	MO	11
10	nichts	nichts	PIS	nichts	*|*|neut	OA	11
11	verlohren	verloren	VVPP	verlieren	_	OC	7
12	/	/	$,	/	_	--	11
13	dann	dann	ADV	dann	_	MO	16
14	in	in	APPR	in	_	MO	16
15	ihm	ihm	PPER	er	dat|sg|masc|3	NK	14
16	haben	haben	VAINF	haben	pl|3|pres|ind	CJ	7
17	und	und	KON	und	_	CD	16
18	besitzen	besitzen	VVFIN	besitzen	pl|1|pres|ind	CJ	17
19	wir	wir	PPER	wir	nom|pl|*|1	SB	18
20	alles	alles	PIS	all	acc|sg|neut	OA	18
21	.	.	SENT	.	_	--	20

1	Ja	Ja	ITJ	ja	_	DM	4
2	was	was	PWS	was	acc|sg|neut	OA	7
3	wir	wir	PPER	wir	nom|pl|*|1	SB	4
4	scheinen	scheinen	VVFIN	scheinen	pl|1|pres|ind	--	0
5	in	in	APPR	in	_	MO	7
6	uns	uns	PPER	wir	dat|pl|*|1	NK	5
7	verlohren	verloren	VVPP	verlieren	_	OC	9
8	zu	zu	PTKZU	zu	_	PM	9
9	haben	haben	VAINF	haben	_	OC	4
10	/	/	$,	/	_	--	9
11	das	das	PDS	d	acc|sg|neut	OA	12
12	finden	finden	VVFIN	finden	pl|1|pres|ind	CJ	4
13	wir	wir	PPER	wir	nom|pl|*|1	SB	12
14	wiederumb	wiederum	ADV	wiederum	_	MO	12
15	in	in	APPR	in	_	MO	12
16	ihm	ihm	PPER	er	dat|sg|masc|3	NK	15
17	so	so	ADV	so	_	MO	19
18	viel	viel	PIAT	viel	_	MO	19
19	herrlicher	herrlicher	ADJA	herrlich	comp	MO	12
20	.	.	SENT	.	_	--	19

1	Man	Man	PIS	man	nom|sg|*	SB	2
2	achtet	achtet	VVFIN	achten	sg|3|pres|ind	--	0
3	ja	ja	ADV	ja	_	MO	2
4	in	in	APPR	in	_	MO	2
5	der	der	ART	d	dat|sg|fem	NK	6
6	Welt	Welt	NN	Welt	dat|sg|fem	NK	4
7	einen	einen	ART	ein	acc|sg|masc	NK	10
8	gantz	ganz	ADV	ganz	_	MO	9
9	geringen	geringen	ADJA	gering	acc|sg|masc|pos	NK	10
10	Verlust	Verlust	NN	Verlust	acc|sg|masc	OA	2
11	nichts	nichts	PIS	nichts	*|*|neut	OA	2
12	/	/	$,	/	_	--	11
13	wo	wo	PWAVREL	wo	_	MO	30
14	man	man	PIS	man	nom|sg|*	SB	20
15	ein	ein	ART	ein	acc|sg|neut	NK	18
16	sehr	sehr	ADV	sehr	_	MO	17
17	reichern	reicheren	ADJA	reich	acc|sg|masc|comp	NK	18
18	Schatz	Schatz	NN	Schatz	acc|sg|masc	OA	20
19	noch	noch	ADV	noch	_	MO	18
20	hat	hat	VAFIN	haben	sg|3|pres|ind	CJ	2
21	/	/	$,	/	_	--	20
22	und	und	KON	und	_	CD	20
23	bey	bei	APPR	bei	_	MO	30
24	solchem	solchem	PIAT	solch	dat|sg|masc	NK	25
25	Verlust	Verlust	NN	Verlust	dat|sg|masc	NK	23
26	in	in	APPR	in	_	MO	30
27	dessen	dessen	PDAT	d	gen|sg|masc	AG	29
28	versicherteren	versicherteren	ADJA	versicherteren	acc|sg|masc|comp	NK	29
29	Genuß	Genuß	NN	Genuß	acc|sg|masc	NK	26
30	gesetzt	gesetzt	VVPP	setzen	_	OC	31
31	wird	wird	VAFIN	werden	sg|3|pres|ind	CJ	22
32	.	.	SENT	.	_	--	31

1	Wie	Wie	PWAV	wie	_	MO	2
2	wolten	wollten	VMFIN	wollen	pl|1|past|ind	--	0
3	wir	wir	PPER	wir	nom|pl|*|1	SB	2
4	dann	dann	ADV	dann	_	MO	2
5	das	das	PDS	d	nom|sg|neut	OA	9
6	vor	vor	APPR	vor	_	MO	9
7	einen	einen	ART	ein	acc|sg|masc	NK	8
8	Verlust	Verlust	NN	Verlust	acc|sg|masc	NK	6
9	achten	achten	VVFIN	achten	_	OC	2
10	/	/	$,	/	_	--	9
11	da	da	KOUS	da	_	CP	15
12	wir	wir	PPER	wir	nom|pl|*|1	SB	15
13	noch	noch	ADV	noch	_	MO	15
14	Christum	Christum	NE	Christus	acc|sg|neut	OA	15
15	haben	haben	VAFIN	haben	_	MO	9
16	/	/	$,	/	_	--	15
17	und	und	KON	und	_	CD	9
18	seiner	seiner	PPOSAT	sein	dat|sg|fem	NK	19
19	anfangen	anfangen	VVINF	anfangen	_	OA	23
20	so	so	ADV	so	_	MO	22
21	viel	viel	ADV	viel	_	MO	22
22	vollkommener	vollkommener	ADJD	vollkommen	comp	MO	23
23	zugeniessen	zugenießen	VVPP	zugenießen	_	CJ	17
24	?	?	SENT	?	_	--	23

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	3
2	Christus	Christus	NE	Christus	nom|sg|masc	OA	12
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	der	der	ART	d	nom|sg|masc	NK	5
5	jenige	jenige	PIS	jenige	nom|sg|masc	PD	3
6	selbs	selbst	PRF	selbst	_	MNR	5
7	/	/	$,	/	_	--	6
8	welcher	welcher	PRELS	welch	nom|sg|masc	OA	12
9	so	so	ADV	so	_	MO	12
10	wir	wir	PPER	wir	nom|pl|*|1	SB	12
11	ihn	ihn	PPER	er	acc|sg|masc|3	OA	12
12	behalten	behalten	VVINF	behalten	_	OC	3
13	/	/	$,	/	_	--	12
14	uns	uns	PRF	wir	acc|pl|*|1	DA	16
15	selbs	selbst	PRF	selbst	_	MNR	14
16	geleitet	geleitet	VVPP	leiten	_	MO	12
17	durch	durch	APPR	durch	_	MO	16
18	das	das	ART	d	acc|sg|neut	NK	20
19	finstere	finstere	ADJA	finster	acc|sg|neut|pos	NK	20
20	Todesthal	Todestal	NN	Todestal	acc|sg|neut	NK	17
21	.	.	SENT	.	_	--	20

1	Mit	Mit	APPR	mit	_	MO	4
2	diesem	diesem	PDAT	dies	dat|sg|masc	NK	3
3	Fuͤhrer	Führer	NN	Führer	dat|sg|masc	NK	1
4	wissen	wissen	VVFIN	wissen	pl|1|pres|ind	--	0
5	wir	wir	PPER	wir	nom|pl|*|1	SB	4
6	uns	uns	PPER	wir	acc|pl|1	DA	4
7	sicher	sicher	ADJD	sicher	pos	MO	4
8	.	.	SENT	.	_	--	7

1	Es	Es	PPER	es	nom|sg|neut|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	der	der	ART	d	nom|sg|masc	NK	4
4	Todt	Tot	NN	Tod	nom|sg|masc	SB	2
5	jetzo	jetzt	ADV	jetzt	_	MO	2
6	nichts	nichts	PIS	nichts	*|*|neut	SB	2
7	anders	anders	ADV	ander	_	PD	2
8	/	/	$,	/	_	--	7
9	als	als	KOKOM	als	_	CM	10
10	gleichsam	gleichsam	ADV	gleichsam	pos	CC	7
11	eine	eine	ART	ein	acc|sg|fem	NK	12
12	Larve	Larve	NN	Larve	acc|sg|fem	PD	2
13	:	:	SENT	:	_	--	12

1	dann	dann	ADV	dann	_	MO	9
2	die	die	ART	d	nom|sg|fem	NK	3
3	Krafft	Krafft	NN	Kraft	nom|sg|fem	SB	6
4	deß	dessen	PDAT	d	gen|sg|masc	AG	5
5	Todes	Todes	NN	Tod	gen|sg|masc	AG	3
6	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
7	durch	durch	APPR	durch	_	MO	9
8	Christum	Christum	NE	Christus	acc|sg|masc	NK	7
9	abgethan	abgetan	VVPP	abtun	_	PD	6
10	.	.	SENT	.	_	--	9

1	Hinter	Hinter	APPR	hinter	_	MO	4
2	dieser	dieser	PDAT	dies	dat|sg|fem	NK	3
3	Larve	Larve	NN	Larve	dat|sg|fem	NK	1
4	stehet	stehet	VVFIN	stehen	sg|3|pres|ind	--	0
5	so	so	ADV	so	_	MO	4
6	zu	zu	PTKZU	zu	_	PM	7
7	reden	reden	VVINF	reden	_	OC	8
8	Christus	Christus	NE	Christus	dat|sg|masc	CC	5
9	/	/	$,	/	_	--	8
10	wo	wo	PWAVREL	wo	_	MO	13
11	wir	wir	PPER	wir	nom|pl|*|1	SB	13
12	dann	dann	ADV	dann	_	MO	13
13	meinen	meinen	PPOSAT	mein	pl|1|pres|ind	MO	16
14	/	/	$,	/	_	--	13
15	wir	wir	PPER	wir	nom|pl|*|1	SB	16
16	fallen	fallen	VVFIN	fallen	pl|1|pres|ind	RE	5
17	dem	dem	ART	d	dat|sg|masc	NK	18
18	Todt	Tot	NN	Tod	dat|sg|masc	DA	16
19	in	in	APPR	in	_	MO	16
20	seinen	seinen	PPOSAT	sein	dat|pl|fem	NK	21
21	Rachen	Rachen	NN	Rachen	dat|pl|fem	NK	19
22	/	/	$,	/	_	--	21
23	wie	wie	KOKOM	wie	_	MO	29
