

1	Titulus	Titulus	NE	Titulus	nom|sg|masc	PNC	2
64	zum	zum	APPRART	zum	dat|sg|neut	CJ	62
65	dritten	dritten	ADJA	dritt	dat|sg|neut|pos	NK	64
66	mal	mal	NN	Mal	_	MO	64
67	mit	mit	APPR	mit	_	MO	71
68	der	der	ART	d	dat|sg|fem	NK	69
69	Stadt	Stadt	NN	Stadt	dat|sg|fem	NK	67
70	Verweisung	Verweisung	NN	Verweisung	nom|sg|fem	NK	69
71	gestrafft	gestrafft	VVPP	strafen	_	OC	72
72	werden	werden	VAINF	werden	_	OC	39
73	.	.	SENT	.	_	--	72

1	V	V	CARD	V	_	NK	0
2	.	.	SENT	.	_	NK	1

1	Offenbare	Offenbare	ADJA	offenbar	nom|pl|neut	SB	5
2	vnzuͤchtige	vnzüchtige	NN	vnzüchtige	sg|3|pres|subj	NK	3
3	Weiber	Weiber	NN	Weib	nom|sg|masc	PD	1
4	/	/	$,	/	_	--	3
5	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	--	0
6	in	in	APPR	in	_	MO	10
7	dieser	dieser	PDAT	dies	dat|sg|fem	NK	8
8	Stadt	Stadt	NN	Stadt	dat|sg|fem	NK	6
9	nicht	nicht	PTKNEG	nicht	_	NG	10
10	gelitten	gelitten	VVPP	leiden	_	OC	5
11	/	/	$,	/	_	--	10
12	weder	weder	KON	weder	_	CD	13
13	gehauset	gehaust	VVPP	hausen	_	CD	10
14	noch	noch	KON	noch	_	CD	13
15	beherberget	beherberget	VVPP	beherbergen	sg|3|pres|ind	CJ	14
16	/	/	$,	/	_	--	15
17	sondern	sondern	KON	sondern	_	CD	10
18	da	da	KOUS	da	_	MO	22
19	eine	eine	PIS	ein	_	MO	22
20	oder	oder	KON	oder	_	CD	19
21	mehr	mehr	ADV	mehr	_	CJ	20
22	betroffen	betroffen	VVPP	betreffen	_	CJ	17
23	/	/	$,	/	_	--	22
24	vnd	und	KON	und	_	CD	22
25	vberweiset	vberweiset	VVFIN	vberweiset	sg|3|pres|ind	CJ	24
26	/	/	$,	/	_	--	25
27	die	die	PRELS	d	nom|sg|fem	SB	28
28	sol	soll	VMFIN	sollen	sg|3|pres|ind	CJ	5
29	der	der	ART	d	dat|sg|fem	NK	30
30	Stadt	Stadt	NN	Stadt	dat|sg|fem	OC	28
31	werwiesen	Wehrwiesen	NN	Wehrwiesen	nom|sg|neut	NK	30
32	/	/	$,	/	_	--	31
33	vnd	und	KON	und	_	CD	28
34	da	da	KOUS	da	_	CP	49
35	sie	sie	PPER	Sie	nom|sg|fem|3	SB	49
36	in	in	APPR	in	_	MO	40
37	die	die	ART	d	acc|sg|fem	NK	38
38	Stadt	Stadt	NN	Stadt	acc|sg|fem	NK	36
39	widerumb	wiederum	ADV	wiederum	_	MO	40
40	kommen	kommen	VVINF	kommen	_	OC	49
41	/	/	$,	/	_	--	40
42	vnd	und	KON	und	_	CD	40
43	in	in	APPR	in	_	MO	47
44	jhrem	ihrem	PPOSAT	ihr	dat|sg|neut	NK	46
45	suͤndtlichen	sündtlichen	ADJA	sündtlichen	dat|sg|neut|pos	NK	46
46	Leben	Leben	NN	Leben	dat|sg|neut	NK	43
47	verharren	verharren	VVINF	verharren	_	CJ	42
48	/	/	$,	/	_	--	47
49	sol	soll	VMFIN	sollen	sg|3|pres|ind	CJ	33
50	sie	sie	PPER	Sie	nom|sg|fem|3	SB	49
51	an	an	APPR	an	_	MO	63
52	dem	dem	ART	d	dat|sg|masc	NK	53
53	Pranger	Pranger	NN	Pranger	dat|sg|masc	NK	51
54	gestaupet	Geesttoupet	NN	Geesttoupet	nom|sg|neut	NK	53
55	/	/	$,	/	_	--	54
56	vnd	und	KON	und	_	CD	51
57	bey	bei	APPR	bei	_	CJ	56
58	jhrem	ihrem	PPOSAT	ihr	dat|sg|neut	NK	60
59	freyen	freien	ADJA	frei	dat|sg|masc|pos	NK	60
60	Hoͤchsten	Höchsten	NA	Höchste	dat|sg|*	NK	57
61	der	der	ART	d	gen|sg|fem	NK	62
62	Stadt	Stadt	NN	Stadt	gen|sg|fem	AG	60
63	verwiesen	verwiesen	VVPP	verweisen	_	OC	64
64	werden	werden	VAINF	werden	_	OC	49
65	/	/	$,	/	_	--	64
66	Es	Es	PPER	es	nom|sg|neut|3	SB	67
67	were	wäre	VAFIN	sein	sg|3|past|subj	CJ	49
68	denn	denn	ADV	denn	_	MO	67
69	/	/	$,	/	_	--	68
70	daß	daß	KOUS	daß	_	CP	75
71	sie	sie	PPER	Sie	nom|pl|masc|3	SB	75
72	glaubliche	glaubliche	ADJA	glaublich	acc|pl|masc|pos	NK	73
73	Anzeig	Anzeige	NN	Anzeige	acc|sg|fem	OA	74
74	thun	tun	VVINF	tun	_	OC	75
75	koͤndte	könnte	VMFIN	können	sg|3|past|subj	RE	66
76	/	/	$,	/	_	--	75
77	daß	daß	KOUS	daß	_	CP	84
78	sie	sie	PPER	Sie	nom|pl|masc|3	SB	84
79	sich	sich	PRF	er|es|sie	acc|pl|3	DA	83
80	jemands	jemands	PIS	jemand	_	MO	83
81	zur	zur	APPRART	zur	dat|sg|fem	MO	83
82	Ehe	Ehe	NN	Ehe	dat|sg|fem	NK	81
83	versprochen	versprochen	VVPP	versprechen	_	OC	84
84	hette	hätte	VAFIN	haben	sg|3|past|subj	MO	75
85	.	.	SENT	.	_	--	84

1	Die	Die	ART	d	nom|pl|fem	NK	5
2	jenigen	jenigen	PIS	jenige	nom|pl|neut	NK	5
3	aber	aber	ADV	aber	_	MO	14
4	/	/	$,	/	_	--	3
5	welche	welche	PRELS	welch	acc|pl|neut	OA	10
6	mit	mit	APPR	mit	_	MO	10
7	solchen	solchen	PIAT	solch	dat|pl|neut	NK	9
8	offenen	offenen	ADJA	offen	dat|pl|fem|pos	NK	9
9	Huren	Huren	NN	Hure	dat|pl|fem	NK	6
10	beschlagen	beschlagen	VVPP	beschlagen	_	OC	17
11	/	/	$,	/	_	--	10
12	oder	oder	KON	oder	_	CD	10
13	schuͤldig	schüldig	ADJD	schüldig	pos	MO	14
14	befunden	befunden	VVPP	befinden	_	CJ	12
15	/	/	$,	/	_	--	14
16	die	die	PRELS	d	nom|pl|*	NK	21
17	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	--	0
18	in	in	APPR	in	_	MO	22
19	wilkuͤrliche	willkürliche	ADJA	willkürlich	acc|pl|neut|pos	NK	21
20	ernste	ernste	ADJA	ernst	nom|sg|fem|sup	NK	21
21	Straffe	Straffe	NN	Strafe	nom|sg|fem	NK	18
22	gefallen	gefallen	VVPP	fallen	_	OC	23
23	seyn	sein	VAINF	sein	_	OC	17
24	.	.	SENT	.	_	--	23

1	VI	VI	CARD	VI	_	--	0
2	.	.	SENT	.	_	--	1

1	Alle	Alle	PIAT	all	nom|pl|*	SB	74
2	die	die	ART	d	nom|pl|*	NK	3
3	jenigen	jenigen	PIS	jenige	acc|pl|fem	AG	1
4	/	/	$,	/	_	--	3
5	sie	sie	PPER	Sie	nom|pl|*|3	SB	56
6	seyn	sein	PPOSAT	sein	acc|sg|neut	NK	7
7	Mann	Mann	NN	Mann	acc|sg|neut	OA	20
8	oder	oder	KON	oder	_	CD	7
9	Frawen	Frauen	NN	Frau	acc|pl|fem	CJ	8
10	/	/	$,	/	_	--	9
11	welche	welche	PRELS	welch	acc|pl|masc	NK	12
12	Laster	Laster	NN	Laster	acc|pl|masc	OA	19
13	des	des	ART	d	gen|sg|masc	NK	14
14	Ehebruchs	Ehebruchs	NN	Ehebruch	gen|sg|masc	AG	12
15	/	/	$,	/	_	--	14
16	Vnzucht	Vnzucht	NN	Vnzucht	nom|sg|fem	APP	12
17	vnd	und	KON	und	_	CD	16
18	Hurerey	Hurerei	NN	Hurerei	nom|sg|fem	CJ	17
19	helffen	helfen	VVINF	helfen	_	OC	20
20	procuriren	procuriren	VVINF	prokurieren	_	RE	78
21	/	/	$,	/	_	--	20
22	staffiren	staffieren	VVINF	staffieren	_	NK	52
23	kuppeln	kuppeln	VVFIN	kuppeln	_	NK	52
24	/	/	$,	/	_	--	23
25	fortsetzen	fortsetzen	VVINF	fortsetzen	_	NK	52
26	/	/	$,	/	_	--	25
27	die	die	ART	d	acc|pl|fem	NK	28
28	Personen	Personen	NN	Person	acc|pl|fem	OA	33
29	der	der	ART	d	gen|pl|fem	NK	30
30	Huren	Huren	NN	Hure	gen|pl|fem	AG	28
31	vnd	und	KON	und	_	CD	30
32	Buben	Buben	NN	Bube	gen|pl|fem	CJ	31
33	hausen	hausen	VVFIN	hausen	_	CJ	25
34	/	/	$,	/	_	--	33
35	herbergen	herbergen	VVFIN	herbergen	_	NK	52
36	/	/	$,	/	_	--	35
37	jhre	ihre	PPOSAT	ihr	acc|sg|fem	NK	38
38	Wohnung	Wohnung	NN	Wohnung	acc|sg|fem	OA	44
39	/	/	$,	/	_	--	38
40	Keller	Keller	NN	Keller	nom|sg|masc	CJ	38
41	vnd	und	KON	und	_	CD	40
42	Buden	Buden	NN	Bude	nom|pl|fem	CJ	41
43	wissentlichen	wissentlichen	ADJA	wissentlichen	nom|pl|fem|pos	CJ	35
44	vorhuͤren	vorhüren	NN	vorhüren	_	NK	52
45	/	/	$,	/	_	--	44
46	vorlehnen	vorlehnen	VVFIN	vorlehnen	_	NK	52
47	/	/	$,	/	_	--	46
48	auffhalten	aufhalten	VVINF	aufhalten	_	NK	52
49	/	/	$,	/	_	--	48
50	verschweigen	verschweigen	VVINF	verschweigen	_	NK	52
51	/	/	$,	/	_	--	43
52	Huͤlff	Hilfe	NN	Hilfe	nom|sg|fem	OA	56
53	oder	oder	KON	oder	_	CD	52
54	Rath	Rat	NN	Rat	acc|sg|masc	CJ	53
55	darzu	dazu	PAV	dazu	_	MO	56
56	geben	geben	VVINF	geben	_	OC	74
57	/	/	$,	/	_	--	56
58	verdecken	verdecken	VVFIN	verdecken	_	RE	55
59	/	/	$,	/	_	--	58
60	fuͤr	für	APPR	für	_	MO	58
61	sich	sich	PRF	er|es|sie	acc|pl|3	NK	60
62	selbst	selbst	PRF	selbst	_	MO	60
63	oder	oder	KON	oder	_	CD	60
64	durch	durch	APPR	durch	_	CJ	63
65	andere	andere	PIS	ander	acc|pl|*	NK	64
66	/	/	$,	/	_	--	65
67	durch	durch	APPR	durch	_	MO	73
68	was	was	PWS	was	acc|sg|neut	SB	74
69	List	List	NN	List	nom|sg|masc	NK	67
70	vnd	und	KON	und	_	CD	69
71	Vortheil	Vorteil	NN	Vorteil	nom|sg|masc	CJ	70
72	solches	solches	PIS	solch	acc|sg|neut	OA	73
73	zugehen	zugehen	VVINF	zugehen	_	OC	74
74	mag	mag	VMFIN	mögen	sg|3|pres|ind	MO	89
75	/	/	$,	/	_	--	74
76	Wann	Wann	KOUS	wann	_	MO	82
77	sie	sie	PPER	Sie	nom|pl|masc|3	SB	82
78	dessen	dessen	PDS	d	gen|sg|neut	DA	82
79	/	/	$,	/	_	--	78
80	wie	wie	KOUS	wie	_	CM	81
81	recht	Recht	NN	Recht	nom|sg|neut	MO	82
82	vberwiesen	vberwiesen	VVFIN	vberwiesen	_	OC	87
83	/	/	$,	/	_	--	82
84	oder	oder	KON	oder	_	CD	82
85	selbst	selbst	PRF	selbst	_	MO	86
86	bekennen	bekennen	VVINF	bekennen	_	CJ	84
87	werden	werden	VAFIN	werden	_	OC	74
88	/	/	$,	/	_	--	87
89	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	--	0
90	sie	sie	PPER	Sie	nom|pl|*|3	SB	89
91	gleich	gleich	ADV	gleich	_	MO	96
92	den	den	ART	d	acc|sg|masc	NK	93
93	Huren	Huren	NN	Hure	acc|sg|masc	OA	96
94	vnd	und	KON	und	_	CD	93
95	Buben	Buben	NN	Bube	acc|sg|neut	CJ	94
96	angehalten	angehalten	VVPP	anhalten	_	OC	102
97	/	/	$,	/	_	--	96
98	vnd	und	KON	und	_	CD	96
99	nach	nach	APPR	nach	_	MO	101
100	Erkandtnuß	Erkandtnuß	NE	Erkandtnuß	dat|sg|neut	NK	99
101	gestrafft	gestrafft	VVPP	strafen	_	CJ	98
102	werden	werden	VAINF	werden	_	OC	89
103	.	.	SENT	.	_	--	102

1	Titulus	Titulus	NE	Titulus	nom|sg|masc	PNC	2
2	sextus	sextus	NE	sextus	nom|sg|masc	--	0
3	.	.	SENT	.	_	--	2

1	DE	DE	NE	de	*|*|*	PNC	2
2	ADULTERIO	ADULTERIO	NE	ADULTERIO	nom|sg|neut	--	0
3	.	.	SENT	.	_	--	2

1	Von	Von	APPR	von	_	--	0
2	Ehebruch	Ehebruch	NN	Ehebruch	dat|sg|masc	NK	1
3	.	.	SENT	.	_	--	2

1	I	I	CARD	1	_	--	0
2	.	.	SENT	.	_	--	1

1	HAt	hat	VAFIN	haben	sg|3|pres|ind	--	0
2	einer	einer	PIS	ein	nom|sg|masc	SB	1
3	ein	ein	ART	ein	nom|sg|masc	NK	5
4	Ehelich	Ehelich	ADJA	Ehelich	nom|sg|masc|pos	NK	5
5	Weib	Weib	NN	Weib	nom|sg|masc	OA	1
6	/	/	$,	/	_	--	5
7	vnd	und	KON	und	_	CD	1
8	nimpt	nimmt	VVFIN	nehmen	sg|3|pres|ind	CJ	7
9	vorsetzlich	vorsätzlich	ADJD	vorsätzlich	pos	MO	8
10	vnd	und	KON	und	_	CD	9
11	freuentlich	freuentlich	ADJD	freuentlich	pos	CJ	10
12	noch	noch	ADV	noch	_	MO	8
13	ein	ein	ART	ein	_	NK	14
14	andere	andere	PIS	ander	acc|sg|fem|pos	OA	8
15	darzu	dazu	PAV	dazu	_	MO	8
16	/	/	$,	/	_	--	15
17	daß	daß	KOUS	daß	_	CP	23
18	er	er	PPER	er	nom|sg|masc|3	SB	23
19	also	also	ADV	also	_	MO	23
20	zugleich	zugleich	ADV	zugleich	_	MO	21
21	zwey	zwei	CARD	zwei	_	NK	22
22	Eheweiber	Eheweiber	NN	Eheweiber	acc|pl|neut	OA	23
23	hat	hat	VAFIN	haben	sg|3|pres|ind	OC	8
24	/	/	$,	/	_	--	23
25	der	der	PDS	d	nom|sg|masc	SB	26
26	sol	soll	VMFIN	sollen	sg|3|pres|ind	CJ	23
27	mit	mit	APPR	mit	_	MO	30
28	dem	dem	ART	d	dat|sg|neut	NK	29
29	Schwerdte	Schwerte	NN	Schwerte	dat|sg|masc	NK	27
30	gerichtet	gerichtet	VVPP	richten	_	OC	31
31	werden	werden	VAINF	werden	_	OC	26
32	.	.	SENT	.	_	--	31

1	II	II	CARD	2	_	--	0
2	.	.	SENT	.	_	--	1

1	Wird	Wird	VAFIN	werden	sg|3|pres|ind	--	0
2	ein	ein	ART	ein	nom|sg|masc	NK	3
3	Ehemann	Ehemann	NN	Ehemann	nom|sg|masc	SB	1
4	mit	mit	APPR	mit	_	MO	11
5	einer	einer	ART	ein	dat|sg|fem	NK	7
6	andern	anderen	ADJA	ander	dat|sg|fem|pos	NK	7
7	Ehefrawen	Ehefrauen	NN	Ehefrau	dat|sg|fem	NK	4
8	auff	auf	APPR	auf	_	MO	11
9	scheinbarer	scheinbarer	ADJA	scheinbar	dat|sg|fem|pos	NK	10
10	That	Tat	NN	Tat	dat|sg|fem	NK	8
11	beschlagen	beschlagen	VVPP	beschlagen	_	OC	87
12	/	/	$,	/	_	--	11
13	oder	oder	KON	oder	_	CD	11
14	wie	wie	PWAV	wie	_	MO	16
15	recht	Recht	NN	Recht	acc|sg|neut	OA	16
16	vberwiesen	vberwiesen	VVFIN	vberwiesen	_	CJ	13
17	/	/	$,	/	_	--	16
18	oder	oder	KON	oder	_	CD	11
19	aber	aber	ADV	aber	_	MO	24
20	auch	auch	ADV	auch	_	MO	22
21	den	den	ART	d	acc|sg|masc	NK	22
22	Ehebruch	Ehebruch	NN	Ehebruch	acc|sg|masc	OA	24
23	selbst	selbst	PRF	selbst	_	MO	24
24	bekennen	bekennen	VVINF	bekennen	_	CJ	18
25	/	/	$,	/	_	--	24
26	Diese	Diese	PDS	dies	acc|sg|fem	SB	35
27	bey	bei	APPR	bei	_	MNR	26
28	den	den	ART	d	dat|pl|fem	NK	29
29	Personen	Personen	NN	Person	dat|pl|fem	NK	27
30	/	/	$,	/	_	--	29
31	Man̄	Man	PIS	man	nom|sg|*	SB	77
32	vnd	und	KON	und	_	CD	26
33	Frw	Frw	NN	Frw	acc|sg|masc	CJ	32
34	/	/	$,	/	_	--	33
35	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	MO	42
36	von	von	APPR	von	_	MO	39
37	dem	dem	ART	d	dat|sg|neut	NK	38
38	Gerichte	Gerichte	NN	Gericht	dat|sg|neut	NK	36
39	ernstlichen	ernstlichen	ADJA	ernstlichen	_	OC	35
40	mit	mit	APPR	mit	_	MO	42
41	Gelde	Gelde	NN	Geld	dat|sg|fem	NK	40
42	gestrafft	gestrafft	VVPP	strafen	_	OC	43
43	werden	werden	VAINF	werden	_	OC	1
44	/	/	$,	/	_	--	43
45	Wo	Wo	PWAV	wo	_	MO	46
46	ferrn	fern	ADV	fern	pos	PD	61
47	sie	sie	PPER	Sie	nom|sg|fem|3	SB	66
48	nun	nun	ADV	nun	_	MO	66
49	obgemelte	obgemelte	ADJA	obgemelte	acc|sg|fem|pos	NK	50
50	Straffe	Straffe	NN	Strafe	acc|sg|fem	OA	65
51	an	an	APPR	an	_	MNR	50
52	Gelde	Gelde	NN	Geld	dat|sg|neut	NK	51
53	/	/	$,	/	_	--	52
54	welche	welche	PRELS	welch	nom|pl|fem	SB	62
55	doch	doch	ADV	doch	_	MO	66
56	vnter	unter	APPR	unter	_	MO	61
57	60.	60.	CARD	@ord@	_	NK	58
58	Marck	Marck	NN	Mark	nom|sg|masc	NK	56
59	Luͤbisch	Lübisch	NE	Lübisch	nom|sg|masc	NK	58
60	nicht	nicht	PTKNEG	nicht	_	NG	61
61	seyn	sein	VAINF	sein	_	OC	62
62	sol	soll	VMFIN	sollen	sg|3|pres|ind	RC	50
63	/	/	$,	/	_	--	62
64	nicht	nicht	PTKNEG	nicht	_	NG	66
65	erlegen	erlegen	VVINF	erliegen	_	OC	66
66	koͤndten	könnten	VMFIN	können	pl|3|past|subj	MO	68
67	/	/	$,	/	_	--	66
68	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	CJ	35
69	sie	sie	PPER	Sie	nom|pl|*|3	SB	68
70	auff	auf	APPR	auf	_	MO	76
71	den	den	ART	d	acc|sg|masc	NK	72
72	Kaͤck	keck	NN	keck	acc|sg|masc	NK	70
73	menniglich	menniglich	ADJD	menniglich	pos	MO	76
74	zum	zum	APPRART	zum	dat|sg|neut	MO	76
75	Spectakel	Spektakel	NN	Spektakel	dat|sg|neut	NK	74
76	gesetzet	gesetzt	VVPP	setzen	_	OC	77
77	werden	werden	VAINF	werden	_	OC	68
78	/	/	$,	/	_	--	77
79	Da	Da	KOUS	da	_	CP	93
80	sie	sie	PPER	Sie	nom|pl|*|3	SB	93
81	aber	aber	ADV	aber	_	MO	85
82	zum	zum	APPRART	zum	dat|sg|*	MO	85
83	andern	anderen	ADJA	ander	dat|sg|*|pos	NK	82
84	mal	mal	NN	Mal	_	MO	85
85	betroffen	betroffen	VVPP	betreffen	_	OC	93
86	/	/	$,	/	_	--	85
87	sol	soll	VMFIN	sollen	sg|3|pres|ind	OA	85
88	die	die	ART	d	nom|sg|fem	NK	89
89	Geltstraffe	Geltstraffe	NN	Geltstraffe	nom|sg|fem	SB	87
90	gar	gar	ADV	gar	_	MO	91
91	keine	keine	PIAT	kein	acc|sg|fem	MO	87
92	statt	statt	KOUI	statt	_	MNR	91
93	haben	haben	VAFIN	haben	pl|3|pres|ind	MO	66
94	/	/	$,	/	_	--	93
95	sondern	sondern	KON	sondern	_	CD	85
96	so	so	ADV	so	_	MO	97
97	wol	wohl	ADV	wohl	_	MO	113
98	die	die	ART	d	acc|pl|fem	NK	99
99	Reichen	Reichen	NN	Reich	acc|pl|fem	OA	113
100	/	/	$,	/	_	--	99
101	als	als	KOKOM	als	_	CM	103
102	die	die	ART	d	nom|pl|fem	NK	103
103	Armen	Armen	NN	arme	acc|pl|*	CC	96
104	/	/	$,	/	_	--	103
105	ohne	ohne	APPR	ohne	_	MO	113
106	respect	Respekt	NN	Respekt	acc|sg|masc	NK	105
107	der	der	ART	d	gen|pl|fem	NK	108
108	Personen	Personen	NN	Person	gen|pl|fem	AG	106
109	/	/	$,	/	_	--	108
110	auff	auf	APPR	auf	_	MO	113
111	den	den	ART	d	acc|sg|masc	NK	112
112	Kaͤck	keck	NN	keck	acc|sg|masc	NK	110
113	gesetzet	gesetzt	VVPP	setzen	_	CJ	95
114	/	/	$,	/	_	--	113
115	Es	Es	PPER	es	nom|sg|neut|3	SB	116
116	were	wäre	VAFIN	sein	sg|3|past|subj	OC	113
117	denn	denn	ADV	denn	_	MO	116
118	/	/	$,	/	_	--	117
119	daß	daß	KOUS	daß	_	CP	130
120	sie	sie	PPER	Sie	nom|pl|*|3	SB	130
121	sich	sich	PRF	er|es|sie	acc|pl|3	OA	129
122	lieber	lieber	ADV	gern	_	MO	129
123	der	der	ART	d	dat|sg|fem	NK	124
124	Stadt	Stadt	NN	Stadt	dat|sg|fem	DA	129
125	die	die	ART	d	acc|sg|fem	NK	126
126	Zeit	Zeit	NN	Zeit	acc|sg|fem	OA	129
127	jhres	ihres	PPOSAT	ihr	gen|sg|neut	NK	128
128	Lebens	Lebens	NN	Leben	gen|sg|neut	AG	126
129	vorziehen	vorziehen	VVINF	vorziehen	_	OC	130
130	wolten	wollten	VMFIN	wollen	pl|3|past|ind	RE	115
131	/	/	$,	/	_	--	130
132	Da	Da	KOUS	da	_	CP	142
133	sie	sie	PPER	Sie	nom|pl|*|3	SB	142
134	dann	dann	ADV	dann	_	MO	141
135	abermals	abermals	ADV	abermals	_	MO	116
136	vnd	und	KON	und	_	CD	91
137	zum	zum	PTKA	zum	dat|sg|neut	CJ	136
138	dritten	dritten	ADJA	dritt	dat|sg|neut|pos	NK	137
139	mal	mal	NN	Mal	_	MO	141
140	wider	wider	ADV	wieder	_	MO	141
141	kommen	kommen	VVINF	kommen	_	OC	142
142	wuͤrden	würden	VAFIN	werden	pl|3|past|subj	MO	144
143	/	/	$,	/	_	--	142
144	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	CJ	116
145	sie	sie	PPER	Sie	nom|pl|*|3	SB	144
146	erstlich	erstlich	ADV	erstlich	pos	MO	150
147	auff	auf	APPR	auf	_	MO	150
148	den	den	ART	d	acc|sg|masc	NK	149
149	Kaͤck	keck	NN	keck	acc|sg|masc	NK	147
150	gesetzet	gesetzt	VVPP	setzen	_	OC	144
151	/	/	$,	/	_	--	150
152	vnd	und	KON	und	_	CD	144
153	der	der	ART	d	dat|sg|fem	NK	154
154	Stadt	Stadt	NN	Stadt	dat|sg|fem	CJ	152
155	die	die	ART	d	acc|sg|fem	NK	156
156	Tage	Tage	NN	Tag	acc|pl|masc	OA	159
157	jhres	ihres	PPOSAT	ihr	gen|sg|neut	NK	158
158	Lebens	Lebens	NN	Leben	gen|sg|neut	AG	156
159	vorwiesen	vorwiesen	ADJD	vorwiesen	_	PD	160
160	sein	sein	VAINF	sein	_	OC	154
161	vnd	und	KON	und	_	CD	160
162	bleiben	bleiben	VVINF	bleiben	_	CJ	161
163	.	.	SENT	.	_	--	162

1	III	III	CARD	III	_	--	0
2	.	.	SENT	.	_	--	1

1	Ferner	Ferner	ADV	fern	_	JU	3
2	/	/	$,	/	_	--	1
3	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	--	0
4	ein	ein	ART	ein	nom|sg|masc	NK	6
5	lediger	lediger	ADJA	lediger	nom|sg|masc|pos	NK	6
6	Mann	Mann	NN	Mann	nom|sg|masc	SB	3
7	oder	oder	KON	oder	_	CD	6
8	Knecht	Knecht	NN	Knecht	dat|sg|neut	CJ	7
9	mit	mit	APPR	mit	_	MNR	6
10	eine	eine	ART	ein	dat|sg|fem	NK	11
11	Ehefrawen	Ehefrauen	NN	Ehefrau	acc|sg|neut	NK	9
12	/	/	$,	/	_	--	11
13	oder	oder	KON	oder	_	CD	11
14	eine	eine	ART	ein	nom|sg|fem	NK	15
15	Jungfraw	Jungfrau	NN	Jungfrau	nom|sg|fem	CJ	13
16	/	/	$,	/	_	--	15
17	Magd	Magd	NN	Magd	nom|sg|fem	OA	25
18	oder	oder	KON	oder	_	CD	17
19	Wittwe	Witwe	NN	Witwe	nom|sg|fem	CJ	18
20	/	/	$,	/	_	--	19
21	mit	mit	APPR	mit	_	MO	25
22	einem	einem	ART	ein	dat|sg|masc	NK	23
23	Ehemann	Ehemann	NN	Ehemann	dat|sg|masc	NK	21
24	Ehebruch	Ehebruch	NN	Ehebruch	dat|sg|masc	NK	23
25	treiben	treiben	VVINF	treiben	_	NK	15
26	/	/	$,	/	_	--	25
27	daruͤber	darüber	PAVREL	darüber	_	OP	28
28	beschlagen	beschlagen	VVPP	beschlagen	_	CJ	25
29	/	/	$,	/	_	--	28
30	vberzeuget	vberzeuget	VVFIN	vberzeuget	pos	MO	28
31	/	/	$,	/	_	--	30
32	oder	oder	KON	oder	_	CD	28
33	selbst	selbst	PRF	selbst	_	MO	34
34	bekennen	bekennen	VVINF	bekennen	_	CJ	32
35	/	/	$,	/	_	--	34
36	Der	Der	PDS	d	nom|sg|masc	NK	40
37	oder	oder	KON	oder	_	CD	36
38	dieselbigen	Dieselbiegen	PDS	derselbige	dat|pl|masc	CJ	37
39	ledigen	ledigen	ADJA	ledig	dat|pl|fem|pos	NK	40
40	Personen	Personen	NN	Person	dat|pl|fem	SB	42
41	/	/	$,	/	_	--	40
42	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	RC	11
43	zum	zum	APPRART	zum	dat|sg|neut	MO	54
44	ersten	ersten	ADJA	erst	dat|sg|neut|pos	NK	47
45	mal	mal	NN	Mal	_	MO	46
46	14.	14.	CARD	@ord@	acc|sg|masc|pos	NK	47
47	Tage	Tage	NN	Tag	acc|sg|masc	NK	43
48	mit	mit	APPR	mit	_	MO	54
49	Wasser	Wasser	NN	Wasser	dat|sg|neut	NK	48
50	vnnd	und	KON	und	_	CD	49
51	Brodt	Brot	NN	Brot	dat|sg|neut	CJ	50
52	im	im	APPRART	im	dat|sg|masc	MO	54
53	Thurn	Thurn	NN	Turm	dat|sg|masc	NK	52
54	gestrafft	gestrafft	VVPP	strafen	_	OC	42
55	/	/	$,	/	_	--	54
56	Zum	Zum	APPRART	zum	dat|sg|neut	MO	58
57	andern	anderen	PIS	ander	dat|sg|neut	NK	56
58	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	CJ	42
59	sie	sie	PPER	Sie	nom|pl|*|3	SB	58
60	den	den	ART	d	acc|sg|masc	NK	61
61	Kaͤck	keck	NN	keck	acc|sg|masc	OA	67
62	mit	mit	APPR	mit	_	MO	67
63	60.	60.	CARD	@ord@	acc|sg|masc|pos	NK	64
64	Marck	Marck	NN	Mark	acc|sg|masc	NK	62
65	zum	zum	APPRART	zum	dat|sg|neut	MO	67
66	geringsten	geringsten	NA	Geringste	sup	NK	65
67	loͤsen	lösen	VVFIN	lösen	_	OC	58
68	/	/	$,	/	_	--	67
69	Zum	Zum	APPRART	zum	dat|sg|neut	MO	76
70	dritten	dritten	ADJA	dritt	dat|sg|neut|pos	NK	69
71	mal	mal	NN	Mal	_	MO	69
72	aber	aber	ADV	aber	_	MO	69
73	auff	auf	APPR	auf	_	MO	76
74	den	den	ART	d	acc|sg|masc	NK	75
75	Kaͤck	keck	NN	keck	acc|sg|masc	NK	73
76	gesetzet	gesetzt	VVPP	setzen	_	OC	3
77	/	/	$,	/	_	--	76
78	vnd	und	KON	und	_	CD	76
79	der	der	ART	d	dat|sg|fem	NK	80
