

1	Dero	Dero	PDAT	Dero	_	MO	6
2	will	will	VMFIN	wollen	sg|1|pres|ind	--	0
3	ihr	ihr	PPOSAT	ihr	acc|sg|neut	NK	4
4	Heil	Heil	NN	Heil	acc|sg|neut	OA	5
5	versuchen	versuchen	VVINF	versuchen	_	OC	2
6	.	.	SENT	.	_	--	5

1	Ja	Ja	ITJ	ja	_	NK	2
2	ja	ja	PTKANT	ja	_	--	0
3	.	.	SENT	.	_	--	2

1	(	(	$(	(	_	--	2
2	holt	holt	VVFIN	holen	sg|3|pres|ind	--	0
3	es	es	PPER	es	nom|sg|neut|3	OA	2
4	,	,	$,	,	_	--	3
5	hat	hat	VAFIN	haben	sg|3|pres|ind	RE	3
6	aber	aber	ADV	aber	_	MO	14
7	das	das	ART	d	acc|sg|neut	NK	8
8	Billet	Billett	NN	Billett	acc|sg|neut	OA	14
9	des	des	ART	d	gen|sg|masc	NK	10
10	Hofmeisters	Hofmeisters	NN	Hofmeisters	gen|sg|masc	AG	8
11	in	in	APPR	in	_	MNR	8
12	der	der	ART	d	dat|sg|fem	NK	13
13	Hand	Hand	NN	Hand	dat|sg|fem	NK	11
14	gehabt	gehabt	VAPP	haben	_	OC	5
15	,	,	$,	,	_	--	14
16	und	und	KON	und	_	CD	5
17	giebt	gibt	VVFIN	geben	sg|3|pres|ind	CJ	16
18	nun	nun	ADV	nun	_	MO	17
19	dieses	dieses	PDS	dies	acc|sg|neut	DA	2
20	statt	statt	APPR	statt	_	MO	17
21	jenem	jenem	PDAT	jen	dat|sg|neut	NK	20
22	)	)	$)	)	_	--	21

1	Da	Da	ADV	da	_	MO	9
2	-	-	$.	-	_	--	1
3	-	-	$.	-	_	--	2
4	und	und	KON	und	_	CD	1
5	nun	nun	ADV	nun	_	CJ	4
6	-	-	$.	-	_	--	5
7	-	-	$.	-	_	--	6
8	sie	sie	PPER	Sie	nom|pl|masc|3	SB	9
9	sehen	sehen	VVFIN	sehen	pl|3|pres|ind	--	0
10	es	es	PPER	es	nom|sg|neut|3	OA	9
11	faͤngt	fängt	VVFIN	fangen	sg|3|pres|ind	MO	15
12	an	an	APPR	an	_	SVP	11
13	heiß	heiß	ADJD	heiß	pos	PD	15
14	zu	zu	PTKZU	zu	_	PM	15
15	werden	werden	VAINF	werden	_	RE	10
16	-	-	$.	-	_	--	15
17	-	-	$.	-	_	--	16
18	im	im	APPRART	im	dat|sg|masc	MO	9
19	Nahmen	Namen	NN	Name	dat|sg|masc	NK	18
20	der	der	ART	d	gen|sg|fem	NK	21
21	Verzweiflung	Verzweiflung	NN	Verzweiflung	gen|sg|fem	AG	19
22	!	!	SENT	!	_	--	21

1	Thun	Tun	VVFIN	tun	pl|3|pres|ind	--	0
2	sie	sie	PPER	Sie	nom|pl|*|3	SB	1
3	Wunder	Wunder	NN	Wunder	acc|sg|neut	OA	1
4	.	.	SENT	.	_	--	3

1	Gott	Gott	NE	Gott	nom|sg|masc	--	0
2	mit	mit	APPR	mit	_	MNR	1
3	ihnen	ihnen	PPER	sie	dat|pl|*|3	NK	2
4	.	.	SENT	.	_	--	3

1	Das	Das	PDS	d	nom|sg|neut	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	ja	ja	ADV	ja	_	MO	2
4	ein	ein	ART	ein	nom|sg|neut	NK	5
5	Billet	Billett	NN	Billett	nom|sg|neut	PD	2
6	an	an	APPR	an	_	MNR	5
7	sie	sie	PPER	Sie	acc|pl|*|3	NK	6
8	?	?	SENT	?	_	--	7

1	Wie	Wie	PWAV	wie	_	--	0
2	?	?	SENT	?	_	--	1

1	-	-	$.	-	_	--	3
2	-	-	$.	-	_	--	1
3	ja	ja	ADV	ja	_	MO	4
4	wahrhaftig	wahrhaftig	ADJD	wahrhaftig	pos	MO	7
5	(	(	$(	(	_	--	4
6	sie	sie	PPER	Sie	nom|pl|*|3	SB	7
7	tauschen	tauschen	VVFIN	tauschen	pl|3|pres|ind	--	0
8	)	)	$)	)	_	--	7
9	Laß	Laß	VVIMP	lassen	acc|sg|masc	OA	10
10	sehen	sehen	VVFIN	sehen	_	OC	7
11	(	(	$(	(	_	--	10
12	er	er	PPER	er	nom|sg|masc|3	SB	10
13	erbricht	Erbricht	NN	Erbricht	acc|sg|neut	OA	10
14	)	)	$)	)	_	--	13
15	-	-	$.	-	_	--	14
16	-	-	$.	-	_	--	15
17	Ha	Ha	ITJ	Ha	_	MO	10
18	!	!	SENT	!	_	--	17

1	Nun	Nun	ADV	nun	_	MO	4
2	-	-	$.	-	_	--	1
3	-	-	$.	-	_	--	2
4	wie	wie	KOKOM	wie	_	--	0
5	?	?	SENT	?	_	--	4

1	C'	C'	NE	C'	nom|sg|*	SB	2
2	est	est	FM	est	_	--	0
3	fort	fort	PTKVZ	fort	_	SVP	2
4	!	!	SENT	!	_	--	3

1	Was	Was	PWS	was	acc|sg|neut	OA	2
2	haben	haben	VAFIN	haben	pl|3|pres|ind	--	0
3	sie	sie	PPER	Sie	nom|pl|*|3	SB	2
4	denn	denn	ADV	denn	_	MO	2
5	wieder	wieder	ADV	wieder	_	MO	2
6	?	?	SENT	?	_	--	5

1	Diese	Diese	PDAT	dies	nom|sg|fem	NK	2
2	Nacht	Nacht	NN	Nacht	nom|sg|fem	SB	13
3	-	-	$.	-	_	--	2
4	-	-	$.	-	_	--	3
5	mein	mein	PPOSAT	mein	nom|sg|masc	NK	6
6	Gott	Gott	NE	Gott	dat|sg|masc	APP	2
7	,	,	$,	,	_	--	6
8	wie	wie	KOKOM	wie	_	MO	9
9	konnten	konnten	VMFIN	können	pl|3|past|ind	PAR	13
10	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	9
11	'	'	$'	'	_	--	10
12	s	s	PPER	es	acc|sg|neut|3	OA	13
13	vergessen	vergessen	VVINF	vergessen	_	--	0
14	-	-	$.	-	_	--	13
15	-	-	$.	-	_	--	14
16	diese	diese	PDAT	dies	acc|sg|fem	NK	17
17	Nacht	Nacht	NN	Nacht	acc|sg|fem	APP	10
18	!	!	SENT	!	_	--	17
19	!	!	SENT	!	_	--	18

1	Ah	Ah	ITJ	ah	nom|sg|*	--	0
2	ciel	ciel	NE	ciel	*|*|*	--	0
3	!	!	SENT	!	_	--	2

1	Der	Der	ART	d	nom|sg|masc	NK	2
2	Herr	Herr	NN	Herr	nom|sg|masc	--	0
3	von	von	APPR	von	_	PG	2
4	Dammdorf	Dammdorf	NN	Dammdorf	dat|sg|neut	NK	3
5	-	-	$.	-	_	--	4
6	-	-	$.	-	_	--	5

1	Das	Das	ART	d	nom|sg|neut	NK	2
2	verfluchte	verfluchte	ADJA	verflucht	sg|3|past|ind	--	0
3	va	va	NE	va	_	PNC	4
4	Banque	Banque	NE	Banque	_	NK	2
5	!	!	SENT	!	_	--	4

1	Es	Es	PPER	es	nom|sg|neut|3	SB	2
2	war	war	VAFIN	sein	sg|3|past|ind	--	0
3	wahrlich	wahrlich	ADV	wahrlich	pos	PD	2
4	-	-	$.	-	_	--	3
5	-	-	$.	-	_	--	4
6	eine	eine	ART	ein	nom|sg|fem	NK	7
7	Insolenz	Insolenz	NN	Insolenz	acc|sg|fem	PD	2
8	.	.	SENT	.	_	--	7

1	Warum	Warum	PWAV	warum	_	MO	2
2	warnten	warnten	VVFIN	warnen	pl|3|past|ind	--	0
3	sie	sie	PPER	Sie	nom|pl|*|3	SB	2
4	mich	mich	PPER	ich	acc|sg|*|1	OA	2
5	nicht	nicht	PTKNEG	nicht	_	NG	2
6	.	.	SENT	.	_	--	5

1	Mein	Mein	PPOSAT	mein	nom|sg|masc	NK	2
2	Gott	Gott	NE	Gott	nom|sg|masc	--	0
3	in	in	APPR	in	_	MNR	2
4	einer	einer	ART	ein	dat|sg|fem	NK	6
5	solchen	solchen	PIAT	solch	dat|sg|fem	NK	6
6	Gesellschaft	Gesellschaft	NN	Gesellschaft	dat|sg|fem	NK	3
7	!	!	SENT	!	_	--	6

1	-	-	$.	-	_	--	0
2	-	-	$.	-	_	--	1

1	Warum	Warum	PWAV	warum	_	MO	2
2	rissen	rissen	VVFIN	reißen	pl|3|pres|ind	--	0
3	sie	sie	PPER	Sie	nom|pl|*|3	SB	2
4	mich	mich	PPER	ich	acc|sg|*|1	OA	2
5	nicht	nicht	PTKNEG	nicht	_	NG	2
6	bey	bei	APPR	bei	_	MO	2
7	den	den	ART	d	dat|pl|neut	NK	8
8	Haaren	Haaren	NN	Haar	dat|pl|neut	NK	6
9	zuruͤck	zurück	PTKVZ	zurück	_	SVP	2
10	!	!	SENT	!	_	--	9

1	Das	Das	PDS	d	nom|sg|neut	SB	2
2	wuͤrden	würden	VAFIN	werden	pl|3|past|subj	--	0
3	sie	sie	PPER	Sie	nom|pl|*|3	SB	2
4	mir	mir	PPER	ich	dat|sg|*|1	DA	6
5	uͤbel	übel	ADJD	übel	_	MO	6
6	gedankt	gedankt	VVPP	danken	_	OC	7
7	haben	haben	VAINF	haben	_	OC	2
8	-	-	$.	-	_	--	7
9	-	-	$.	-	_	--	8

1	Mein	Mein	PPOSAT	mein	nom|sg|neut	NK	2
2	Engel	Engel	NN	Engel	nom|sg|neut	PD	5
3	waͤren	wären	VAFIN	sein	pl|3|past|subj	--	0
4	sie	sie	PPER	Sie	nom|pl|*|3	SB	3
5	gewesen	gewesen	VAPP	sein	_	OC	3
6	!	!	SENT	!	_	--	5

1	Ja	Ja	ITJ	ja	_	DM	3
2	was	was	PWS	was	nom|sg|neut	SB	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	zu	zu	PTKZU	zu	_	PM	5
5	machen	machen	VVINF	machen	_	OC	3
6	?	?	SENT	?	_	--	5

1	Zum	Zum	APPRART	zum	dat|sg|masc	MO	5
2	Thore	Tore	NN	Tor	dat|sg|neut	NK	1
3	hinaus	hinaus	ADV	hinaus	_	MO	1
4	zu	zu	PTKZU	zu	_	PM	5
5	gehen	gehen	VVINF	gehen	_	--	0
6	-	-	$.	-	_	--	5
7	-	-	$.	-	_	--	6
8	einen	einen	ART	ein	acc|sg|masc	NK	10
9	schlechten	schlechten	ADJA	schlecht	acc|sg|masc|pos	NK	10
10	Kerl	Kerl	NN	Kerl	acc|sg|masc	OA	14
11	mich	mich	PRF	ich	acc|sg|*|1	OA	12
12	brandmarken	brandmarken	VVINF	brandmarken	_	OC	14
13	zu	zu	PTKZU	zu	_	PM	14
14	lassen	lassen	VVINF	lassen	_	CJ	5
15	.	.	SENT	.	_	--	14

1	Ah	Ah	ITJ	ah	_	--	0
2	fi	fi	FM	--	_	UC	1
3	donc	donc	NE	donc	_	UC	1
4	-	-	$-	-	_	--	3
5	-	-	$.	-	_	--	4
6	den	den	ART	d	acc|sg|masc	NK	7
7	Kopf	Kopf	NN	Kopf	acc|sg|masc	OA	10
8	nur	nur	ADV	nur	_	MO	9
9	nicht	nicht	PTKNEG	nicht	_	NG	10
10	verlohren	verloren	VVPP	verlieren	_	NK	1
11	.	.	SENT	.	_	--	10

1	Jetzt	Jetzt	ADV	jetzt	_	MO	2
2	entwickelt	entwickelt	VVFIN	entwickeln	sg|3|pres|ind	--	0
3	sich	sich	PRF	er|es|sie	acc|sg|3	OA	2
4	alles	alles	PIS	all	nom|sg|neut	SB	2
5	!	!	SENT	!	_	--	4

1	Ja	Ja	ITJ	ja	_	--	0
2	wohl	wohl	ADV	wohl	_	MO	1
3	-	-	$.	-	_	--	2
4	-	-	$.	-	_	--	3
5	ja	ja	ADV	ja	_	MO	6
6	wohl	wohl	ADV	wohl	_	MO	1
7	!	!	SENT	!	_	--	6

1	Nachgedacht	Nachgedacht	VVPP	nachdenken	_	--	0
2	,	,	$,	,	_	--	1
3	nachgedacht	nachgedacht	VVPP	nachdenken	_	CJ	1
4	!	!	SENT	!	_	--	3

1	Worauf	Worauf	PWAV	worauf	_	--	0
2	?	?	SENT	?	_	--	1

1	woran	woran	PWAVREL	woran	_	--	0
2	?	?	SENT	?	_	--	1

1	An	An	APPR	an	_	--	0
2	Zahlug	Zahlug	NN	Zahlug	dat|sg|masc	NK	1
3	-	-	$.	-	_	--	2
4	-	-	$.	-	_	--	3

1	Herr	Herr	NN	Herr	nom|sg|masc	SB	14
2	,	,	$,	,	_	--	1
3	ich	ich	PPER	ich	nom|sg|*|1	SB	4
4	habe	habe	VAFIN	haben	sg|1|pres|ind	PAR	1
5	nichts	nichts	PIS	nichts	*|*|neut	OA	4
6	-	-	$.	-	_	--	5
7	-	-	$.	-	_	--	6
8	nichts	nichts	PIS	nichts	*|*|neut	OA	4
9	-	-	$.	-	_	--	8
10	-	-	$.	-	_	--	9
11	gar	gar	ADV	gar	_	MO	12
12	nichts	nichts	PIS	nichts	*|*|neut	OA	4
13	,	,	$,	,	_	--	12
14	bin	bin	VAFIN	sein	sg|1|pres|ind	--	0
15	aͤrmer	ärmer	ADJD	arm	comp	PD	14
16	als	als	KOKOM	als	_	CM	17
17	in	in	APPR	in	_	CC	15
18	den	den	ART	d	dat|pl|neut	NK	19
19	Windeln	Windeln	NN	Windel	dat|pl|neut	NK	17
20	.	.	SENT	.	_	--	19

1	Also	Also	ADV	also	_	MO	2
2	Ausweg	Ausweg	NN	Ausweg	nom|sg|masc	--	0
3	denn	denn	ADV	denn	_	MO	2
4	?	?	SENT	?	_	--	3

1	Welchen	Welchen	PWAT	welch	_	NK	4
2	-	-	$.	-	_	--	1
3	-	-	$.	-	_	--	2
4	welchen	welchen	PWAT	welch	_	NK	5
5	?	?	SENT	?	_	--	0

1	Dort	Dort	ADV	dort	_	MO	2
2	1000	1000	CARD	@card@	_	NK	3
3	Rthlr.	Rthlr.	NN	Reichstaler	*|*|masc	--	0
4	-	-	$.	-	_	--	3
5	-	-	$.	-	_	--	4
6	hier	hier	ADV	hier	_	MO	8
7	mein	mein	PPOSAT	mein	nom|sg|masc	NK	8
8	Ehrenwort	Ehrenwort	NN	Ehrenwort	nom|sg|neut	PAR	3
9	auf	auf	APPR	auf	_	MNR	8
10	heut	heut	ADV	heute	pos	NK	9
11	!	!	SENT	!	_	--	10

1	Ja	Ja	ITJ	ja	_	DM	5
2	-	-	$.	-	_	--	1
3	-	-	$.	-	_	--	2
4	da	da	ADV	da	_	MO	5
5	weiß	weiß	VVFIN	wissen	sg|1|pres|ind	--	0
6	ich	ich	PPER	ich	nom|sg|masc|1	SB	5
7	nicht	nicht	PTKNEG	nicht	_	NG	5
8	zu	zu	PTKZU	zu	_	PM	9
9	rathen	raten	VVINF	raten	_	OC	5
10	.	.	SENT	.	_	--	9

1	(	(	$(	(	_	--	2
2	leicht	leicht	ADJD	leicht	pos	MO	6
3	)	)	$)	)	_	--	2
4	Zwar	Zwar	ADV	zwar	_	MO	6
5	das	das	ART	d	acc|sg|neut	NK	6
6	Ehenwort	Ehenwort	NN	Ehenwort	acc|sg|neut	--	0
7	.	.	SENT	.	_	--	6

1	Verpfaͤndet	Verpfändet	VVPP	Verpfändet	_	--	0
2	an	an	APPR	an	_	MO	1
3	meinen	meinen	PPOSAT	mein	acc|sg|masc	NK	5
4	adelichen	adeligen	ADJA	adelig	acc|sg|masc|pos	NK	5
5	Nebenbuhler	Nebenbuhler	NN	Nebenbuhler	acc|sg|masc	NK	2
6	!	!	SENT	!	_	--	5

1	Es	Es	PPER	es	nom|sg|neut|3	SB	2
2	war	war	VAFIN	sein	sg|3|past|ind	--	0
3	aber	aber	ADV	aber	_	MO	2
4	auch	auch	ADV	auch	_	MO	2
5	eine	eine	ART	ein	acc|sg|fem	NK	7
6	rasende	rasende	ADJA	rasend	acc|sg|fem|pos	NK	7
7	Sottise	Sottise	NN	Sottise	acc|sg|fem	PD	2
8	von	von	APPR	von	_	PG	7
9	ihnen	ihnen	PPER	sie	dat|pl|*|3	NK	8
10	.	.	SENT	.	_	--	9

1	Ja	Ja	ITJ	ja	_	DM	8
2	rasend	rasend	ADJA	rasend	pos	PD	3
3	war	war	VAFIN	sein	sg|1|past|ind	RE	7
4	ich	ich	PPER	ich	nom|sg|masc|1	SB	3
5	-	-	$.	-	_	--	4
6	-	-	$.	-	_	--	5
7	das	das	ART	d	nom|sg|neut	SB	8
8	war	war	VAFIN	sein	sg|1|past|ind	--	0
9	ich	ich	PPER	ich	nom|sg|*|1	SB	8
10	!	!	SENT	!	_	--	9

1	Man	Man	PIS	man	nom|sg|*	SB	2
2	muͤßte	müßte	VMFIN	müssen	sg|3|past|subj	--	0
3	versuchen	versuchen	VVINF	versuchen	_	OC	2
4	,	,	$,	,	_	--	3
5	ob	ob	KOUS	ob	_	CP	21
6	der	der	ART	d	nom|sg|masc	NK	7
7	Herr	Herr	NN	Herr	nom|sg|masc	SB	21
8	von	von	APPR	von	_	PG	7
9	Dammdorf	Dammdorf	NN	Dammdorf	dat|sg|neut	NK	8
10	in	in	APPR	in	_	MNR	7
11	einem	einem	ART	ein	dat|sg|masc	NK	13
12	großmuͤthigen	großmütigen	ADJA	großmütigen	dat|sg|masc|pos	NK	13
13	Raptus	Raptus	NN	Raptus	dat|sg|masc	NK	10
14	,	,	$,	,	_	--	13
15	zu	zu	APPR	zu	_	MO	20
16	Milderung	Milderung	NN	Milderung	dat|sg|fem	NK	15
17	der	der	ART	d	gen|sg|fem	NK	18
18	Summe	Summe	NN	Summe	gen|sg|fem	AG	16
19	zu	zu	PTKZU	zu	_	PM	20
20	persuadiren	persuadieren	VVINF	persuadieren	_	OC	21
21	waͤre	wäre	VAFIN	sein	sg|3|past|subj	OC	3
22	-	-	$.	-	_	--	21
23	-	-	$.	-	_	--	22
24	Eine	Eine	ART	ein	nom|sg|fem	NK	25
25	Art	Art	NN	Art	nom|sg|fem	PD	21
26	Geschenk	Geschenk	NN	Geschenk	nom|sg|neut	NK	25
27	-	-	$.	-	_	--	26
28	-	-	$.	-	_	--	27

1	Es	Es	PPER	es	nom|sg|neut|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	mein	mein	PPOSAT	mein	nom|sg|masc	NK	4
4	Nebenbuhler	Nebenbuhler	NN	Nebenbuhler	nom|sg|masc	PD	2
5	!	!	SENT	!	_	--	4

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	habs	hab's	VVPP	hab's	sg|1|pres|ind	--	0
3	-	-	$.	-	_	--	2
4	-	-	$-	-	_	--	3
5	das	das	PDS	d	nom|sg|neut	SB	6
6	geht	geht	VVFIN	gehen	sg|3|pres|ind	MO	2
7	.	.	SENT	.	_	--	6

1	Eine	Eine	ART	ein	nom|sg|fem	NK	3
2	hoͤfliche	höfliche	ADJA	höflich	nom|sg|fem|pos	NK	3
3	Vorstellung	Vorstellung	NN	Vorstellung	nom|sg|fem	--	0
4	-	-	$.	-	_	--	3
5	-	-	$.	-	_	--	4
6	begleitet	begleitet	VVPP	begleiten	_	PAR	3
7	von	von	APPR	von	_	SBP	6
8	einen	einen	ART	ein	acc|sg|masc	NK	9
9	Wechsel	Wechsel	NN	Wechsel	acc|sg|masc	NK	7
10	,	,	$,	,	_	--	9
11	worinne	worinne	VVFIN	worinne	_	MO	20
12	sie	sie	PPER	Sie	nom|pl|*|3	SB	20
13	sich	sich	PRF	er|es|sie	acc|pl|3	OA	20
14	zu	zu	APPR	zu	_	OP	20
15	der	der	ART	d	dat|sg|fem	NK	16
16	Schuld	Schuld	NN	Schuld	dat|sg|fem	NK	14
17	oͤffentlich	öffentlich	ADJD	öffentlich	pos	MO	20
18	und	und	KON	und	_	CD	17
19	foͤrmlich	förmlich	ADJD	förmlich	pos	CJ	18
20	bekennen	bekennen	VVINF	bekennen	_	RC	9
21	.	.	SENT	.	_	--	20

1	-	-	$.	-	_	--	3
2	-	-	$.	-	_	--	1
3	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	4
4	hoften	hofften	VVFIN	hoffen	pl|3|past|ind	--	0
5	,	,	$,	,	_	--	4
6	er	er	PPER	er	nom|sg|masc|3	SB	7
7	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	OC	4
8	nicht	nicht	PTKNEG	nicht	_	NG	14
9	so	so	ADV	so	_	MO	10
10	stricte	stricte	VVFIN	stricte	sg|3|past|ind	MO	14
11	auf	auf	APPR	auf	_	OP	14
12	der	der	ART	d	dat|sg|fem	NK	13
13	Zahlung	Zahlung	NN	Zahlung	dat|sg|fem	NK	11
14	bestehen	bestehen	VVINF	bestehen	_	OC	7
15	,	,	$,	,	_	--	14
16	da	da	KOUS	da	_	CP	19
17	ohnehin	ohnehin	ADV	ohnehin	_	MO	19
18	ein	ein	ART	ein	nom|sg|masc	NK	19
19	Kavalier	Kavalier	NN	Kavalier	nom|sg|masc	SB	10
20	das	das	ART	d	acc|sg|neut	NK	21
21	Ehrenwort	Ehrenwort	NN	Ehrenwort	acc|sg|neut	OA	10
22	eines	eines	ART	ein	gen|sg|neut	NK	23
23	Buͤrgerlichen	Bürgerlichen	NN	Bürgerlichen	gen|sg|neut	AG	21
24	-	-	$.	-	_	--	23
25	-	-	$.	-	_	--	24

1	Die	Die	ART	d	nom|sg|fem	NK	2
2	Ehre	Ehre	NN	Ehre	nom|sg|fem	SB	9
3	des	des	ART	d	gen|sg|masc	NK	4
4	Buͤrgers	Bürgers	NN	Bürger	gen|sg|masc	AG	2
5	gegen	gegen	APPR	gegen	_	MNR	2
6	den	den	ART	d	acc|sg|masc	NK	7
7	Kavalier	Kavalier	NN	Kavalier	acc|sg|masc	NK	5
8	,	,	$,	,	_	--	7
9	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
10	die	die	ART	d	nom|sg|fem	NK	11
11	stolzeste	stolzeste	ADJA	stolzeste	nom|sg|fem|sup	PD	9
12	in	in	APPR	in	_	MNR	11
13	der	der	ART	d	dat|sg|fem	NK	14
14	Welt	Welt	NN	Welt	dat|sg|fem	NK	12
15	,	,	$,	,	_	--	14
16	und	und	KON	und	_	CD	11
17	nicht	nicht	PTKNEG	nicht	_	NG	18
18	selten	selten	ADJD	selten	pos	MO	20
19	die	die	ART	d	nom|sg|fem	NK	20
20	unverletzlichste	unverletzlichste	ADJA	unverletzlichste	acc|sg|fem|sup	CJ	16
21	.	.	SENT	.	_	--	20

1	Ja	Ja	ITJ	ja	_	DM	3
2	das	das	PDS	d	nom|sg|neut	SB	3
3	sind	sind	VAFIN	sein	pl|3|pres|ind	--	0
4	alles	alles	PIAT	all	nom|sg|neut	NK	6
5	herrliche	herrliche	ADJA	herrlich	nom|sg|neut|pos	NK	6
6	Sentiments	Sentiments	NN	Sentiments	gen|sg|neut	PD	3
7	!	!	SENT	!	_	--	6

1	-	-	$.	-	_	--	3
2	-	-	$.	-	_	--	1
3	aber	aber	ADV	aber	_	JU	11
4	,	,	$,	,	_	--	3
5	wenn	wenn	KOUS	wenn	_	CP	11
6	alle	alle	PIAT	all	nom|pl|*	NK	8
7	ihre	ihre	PPOSAT	ihr	acc|pl|neut	NK	8
8	Schuldner	Schuldner	NN	Schuldner	nom|pl|masc	SB	11
9	ein	ein	ART	ein	acc|sg|neut	NK	10
10	Geschrey	Geschrei	NN	Geschrei	acc|sg|neut	OA	11
11	erheben	erheben	VVINF	erheben	_	--	0
12	;	;	SENT	;	_	--	11
13	so	so	ADV	so	_	MO	14
14	ist	ist	VAFIN	sein	sg|3|pres|ind	OC	11
15	ja	ja	ADV	ja	_	MO	14
16	die	die	ART	d	nom|sg|fem	NK	17
17	Proposition	Proposition	NN	Proposition	nom|sg|fem	SB	14
18	die	die	PRELS	d	acc|sg|fem	SB	23
19	sie	sie	PPER	Sie	acc|*|*|3	OA	22
20	dem	dem	ART	d	dat|sg|neut	NK	21
21	Fraͤulein	Fräulein	NN	Fräulein	dat|sg|neut	DA	22
22	thun	tun	VVINF	tun	_	OC	23
23	wollen	wollen	VMFIN	wollen	pl|3|pres|ind	RC	17
24	,	,	$,	,	_	--	23
25	die	die	ART	d	nom|pl|neut	NK	26
26	laͤcherlichste	lächerlichste	ADJA	lächerlichste	nom|sg|fem|sup	PD	14
27	von	von	APPR	von	_	MNR	26
28	der	der	ART	d	dat|sg|fem	NK	29
29	Welt	Welt	NN	Welt	dat|sg|fem	NK	27
30	.	.	SENT	.	_	--	29

1	Das	Das	PDS	d	acc|sg|neut	OA	2
2	weiß	weiß	VVFIN	wissen	sg|1|pres|ind	--	0
3	ich	ich	PPER	ich	nom|sg|*|1	SB	2
4	,	,	$,	,	_	--	3
5	das	das	PDS	d	acc|sg|neut	OA	6
6	bringt	bringt	VVFIN	bringen	sg|3|pres|ind	OC	2
7	mich	mich	PPER	ich	acc|sg|*|1	OA	6
8	ja	ja	ADV	ja	_	MO	6
9	von	von	APPR	von	_	MO	6
10	Sinnen	Sinnen	NN	Sinn	dat|pl|fem	NK	9
11	!	!	SENT	!	_	--	10

1	Die	Die	ART	d	nom|sg|fem	NK	3
2	halbe	halbe	ADJA	halb	nom|sg|fem|pos	NK	3
3	Gesellschaft	Gesellschaft	NN	Gesellschaft	nom|sg|fem	SB	4
4	stierte	stierte	VVFIN	stierte	sg|3|past|ind	--	0
5	sie	sie	PPER	Sie	nom|sg|fem|3	SB	4
6	an	an	PTKVZ	an	_	SVP	4
7	,	,	$,	,	_	--	6
8	lachte	lachte	VVFIN	lachen	sg|3|past|ind	CJ	4
9	,	,	$,	,	_	--	8
10	zischte	zischte	VVFIN	zischte	sg|3|past|ind	CJ	8
11	sich	sich	PRF	er|es|sie	acc|sg|3	OA	10
12	in	in	APPR	in	_	MO	10
13	die	die	ART	d	acc|pl|neut	NK	14
14	Ohren	Ohren	NN	Ohr	acc|pl|neut	NK	12
15	,	,	$,	,	_	--	14
16	als	als	KOKOM	als	_	CP	23
17	das	das	ART	d	nom|sg|neut	NK	19
18	rasende	rasende	ADJA	rasend	nom|sg|neut|pos	NK	19
19	va	va	FM	--	_	SB	23
20	Banque	Banque	FM	--	_	UC	19
21	,	,	$,	,	_	--	20
22	ihnen	ihnen	PPER	sie	dat|pl|neut|3	DA	23
23	echappirte	echappirte	ADJA	echappirte	sg|3|past|ind	MO	10
24	.	.	SENT	.	_	--	23

1	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	2
2	schnitten	schnitten	VVFIN	schneiden	pl|3|past|ind	--	0
3	ja	ja	ADV	ja	_	MO	2
4	Gesichter	Gesichter	NN	Gesicht	acc|pl|neut	OA	2
5	und	und	KON	und	_	CD	4
6	radotirten	radotirten	ADJA	radotirten	gen|sg|masc|pos	NK	8
7	solches	solches	PIAT	solch	acc|sg|neut	NK	8
8	Zeug	Zeug	NN	Zeug	acc|sg|neut	CJ	5
9	,	,	$,	,	_	--	8
10	daß	daß	KOUS	daß	_	CP	14
11	ich	ich	PPER	ich	nom|sg|*|1	SB	14
12	mich	mich	PPER	ich	acc|sg|1	OA	14
13	wahrhaftig	wahrhaftig	ADJD	wahrhaftig	pos	MO	14
14	wundere	wundere	VVFIN	wundere	sg|3|pres|subj	OC	4
15	,	,	$,	,	_	--	14
16	daß	daß	KOUS	daß	_	CP	26
17	sie	sie	PPER	Sie	nom|pl|*|3	SB	26
18	nicht	nicht	PTKNEG	nicht	_	NG	25
19	gleich	gleich	ADV	gleich	_	MO	25
20	der	der	ART	d	nom|sg|masc	NK	21
21	Gegenstand	Gegenstand	NN	Gegenstand	nom|sg|masc	PD	25
22	der	der	ART	d	gen|sg|fem	NK	24
23	allgemeinen	allgemeinen	ADJA	allgemein	gen|sg|fem|pos	NK	24
24	Persiflage	Persiflage	NN	Persiflage	gen|sg|fem	AG	21
25	geworden	geworden	VAPP	werden	_	OC	26
26	sind	sind	VAFIN	sein	pl|3|pres|ind	OC	14
27	!	!	SENT	!	_	--	26

1	hm	hm	ADJA	hm	_	--	0
2	-	-	$.	-	_	--	1
