

1	II	II	CARD	2	_	--	0
4	Saturno	Saturno	NE	Saturnus	dat|sg|neut	NK	3
5	,	,	$,	,	_	--	4
6	so	so	ADV	so	_	MO	7
7	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	--	0
8	uns	uns	PPER	wir	dat|pl|*|1	DA	26
9	der	der	ART	d	nom|sg|masc	NK	10
10	Mercurius	Mercurius	NE	Mercurius	nom|sg|masc	SB	7
11	nimmer	nimmer	ADV	nimmer	_	MO	13
12	uͤber	über	APPR	über	_	MO	13
13	3	3	CARD	@card@	_	NK	14
14	Grad	Grad	NN	Grad	*|*|neut	SB	27
15	,	,	$,	,	_	--	14
16	die	die	ART	d	acc|sg|fem	NK	17
17	Venus	Venus	NN	Venus	acc|sg|fem	OA	26
18	aber	aber	ADV	aber	_	MO	26
19	nimmer	nimmer	ADV	nimmer	_	MO	20
20	uͤber	über	APPR	über	_	MO	26
21	5	5	CARD	@card@	_	NK	22
22	Grad	Grad	NN	Grad	*|*|neut	NK	20
23	von	von	APPR	von	_	MO	26
24	der	der	ART	d	dat|sg|fem	NK	25
25	Sonne	Sonne	NN	Sonne	dat|sg|fem	NK	23
26	abzustehen	abzustehen	VVIZU	abzustehen	_	OC	27
27	scheinen	scheinen	VVINF	scheinen	pl|3|pres|ind	OC	7
28	,	,	$,	,	_	--	27
29	und	und	KON	und	_	CD	7
30	dahero	daher	ADV	daher	_	MO	31
31	koͤnnen	können	VMFIN	können	pl|3|pres|ind	CJ	29
32	die	die	ART	d	nom|pl|masc	NK	33
33	Einwohner	Einwohner	NN	Einwohner	nom|pl|masc	SB	31
34	des	des	ART	d	gen|sg|masc	NK	35
35	Saturni	Saturni	NE	Saturnus	gen|sg|masc	AG	33
36	weder	weder	KON	weder	_	CD	38
37	den	den	ART	d	acc|sg|masc	NK	38
38	Mercurium	Mercurium	NN	Mercurium	acc|sg|masc	SB	43
39	noch	noch	ADV	noch	_	CD	38
40	die	die	ART	d	acc|sg|fem	NK	41
41	Venus	Venus	NN	Venus	acc|sg|fem	CJ	39
42	jemahls	jemals	ADV	jemals	_	MO	43
43	sehen	sehen	VVINF	sehen	_	OC	31
44	,	,	$,	,	_	--	43
45	indem	indem	KOUS	indem	_	CP	54
46	ihnen	ihnen	PPER	sie	dat|pl|*|3	DA	54
47	diese	diese	PDAT	dies	acc|pl|fem	NK	48
48	Planeten	Planeten	NN	Planet	nom|pl|*	OA	53
49	bestaͤndig	beständig	ADJD	beständig	pos	MO	53
50	unter	unter	APPR	unter	_	MO	53
51	den	den	ART	d	dat|pl|fem	NK	52
52	Sonnen-Strahlen	Sonnen-Strahlen	NN	Sonnenstrahl	dat|pl|fem	NK	50
53	verborgen	verborgen	VVPP	verbergen	_	PD	54
54	bleiben	bleiben	VVINF	bleiben	_	MO	43
55	.	.	SENT	.	_	--	54

1	Weil	Weil	KOUS	weil	_	CP	12
2	nun	nun	ADV	nun	_	MO	11
3	die	die	ART	d	nom|pl|masc	NK	4
4	Fixsterne	Fixsterne	NN	Fixstern	nom|pl|masc	SB	12
5	etliche	etliche	PIAT	etlich	acc|pl|fem	AG	4
6	tausendmahl	tausendmal	ADV	tausendmal	_	MO	7
7	weiter	weiter	ADV	weit	_	MO	11
8	von	von	APPR	von	_	SBP	11
9	der	der	ART	d	dat|sg|fem	NK	10
10	Sonne	Sonne	NN	Sonne	dat|sg|fem	NK	8
11	entfernet	entfernet	VVPP	entfernen	_	OC	12
12	sind	sind	VAFIN	sein	pl|3|pres|ind	MO	16
13	,	,	$,	,	_	--	12
14	als	als	KOKOM	als	_	CM	16
15	der	der	ART	d	nom|sg|masc	NK	16
16	Saturnus	Saturnus	NE	Saturnus	nom|sg|masc	--	0
17	;	;	SENT	;	_	--	16

1	so	so	ADV	so	_	MO	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	klar	klar	ADJD	klar	pos	PD	2
4	,	,	$,	,	_	--	3
5	daß	daß	KOUS	daß	_	CP	25
6	man	man	PIS	man	nom|sg|*	SB	25
7	aus	aus	APPR	aus	_	MO	26
8	einem	einem	ART	ein	dat|sg|neut	NK	9
9	Fixsterne	Fixsterne	NN	Fixstern	dat|sg|neut	NK	7
10	keinen	keinen	PIAT	kein	acc|sg|masc	NK	11
11	einigen	einigen	PIS	einig	acc|sg|masc	SB	25
12	von	von	APPR	von	_	PG	11
13	den	den	ART	d	dat|pl|masc	NK	14
14	Planeten	Planeten	NN	Planet	dat|pl|masc	NK	12
15	,	,	$,	,	_	--	14
16	welche	welche	PRELS	welch	nom|pl|fem	SB	22
17	ihren	ihren	PPOSAT	ihr	acc|sg|masc	NK	18
18	Lauf	Lauf	NN	Lauf	acc|sg|masc	OA	22
19	um	um	APPR	um	_	MO	22
20	die	die	ART	d	acc|sg|fem	NK	21
21	Sonne	Sonne	NN	Sonne	acc|sg|fem	NK	19
22	haben	haben	VAFIN	haben	pl|3|pres|ind	RC	14
23	,	,	$,	,	_	--	22
24	jemahls	jemals	ADV	jemals	_	MO	27
25	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	SB	2
26	sehen	sehen	VVINF	sehen	_	OC	27
27	koͤnnen	können	VMINF	können	_	OC	25
28	.	.	SENT	.	_	--	27

1	Nun	Nun	ADV	nun	_	MO	3
2	aber	aber	ADV	aber	_	MO	3
3	befinden	befinden	VVFIN	befinden	pl|1|pres|ind	--	0
4	wir	wir	PPER	wir	nom|pl|*|1	SB	3
5	uns	uns	PPER	wir	acc|pl|1	OA	3
6	in	in	APPR	in	_	MO	3
7	gantz	ganz	ADV	ganz	_	MO	8
8	gleichen	gleichen	ADJA	gleich	dat|pl|masc|pos	NK	9
9	Umstaͤnden	Umständen	NN	Umstand	dat|pl|masc	NK	6
10	,	,	$,	,	_	--	9
11	in	in	APPR	in	_	MO	3
12	Ansehung	Ansehung	NN	Ansehung	dat|sg|fem	NK	11
13	der	der	ART	d	gen|pl|masc	NK	14
14	Fixsterne	Fixsterne	NN	Fixstern	gen|pl|masc	AG	12
15	,	,	$,	,	_	--	14
16	und	und	KON	und	_	CD	3
17	dahero	daher	ADV	daher	_	MO	18
18	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	16
19	es	es	PPER	es	nom|sg|neut|3	SB	18
20	nicht	nicht	PTKNEG	nicht	_	NG	18
21	moͤglich	möglich	ADJD	möglich	pos	PD	18
22	,	,	$,	,	_	--	21
23	daß	daß	KOUS	daß	_	CP	40
24	wir	wir	PPER	wir	nom|pl|*|1	SB	40
25	jemahls	jemals	ADV	jemals	_	MO	40
26	einen	einen	ART	ein	acc|sg|masc	NK	27
27	Planeten	Planeten	NN	Planet	acc|sg|masc	OA	39
28	,	,	$,	,	_	--	27
29	welcher	welcher	PRELS	welch	nom|sg|masc	SB	35
30	unter	unter	APPR	unter	_	MO	35
31	das	das	ART	d	acc|sg|neut	NK	32
32	Systema	Systema	NN	Systema	acc|sg|neut	NK	30
33	eines	eines	ART	ein	gen|sg|masc	NK	34
34	Fixsterns	Fixsterns	NN	Fixsterns	gen|sg|masc	AG	32
35	gehoͤret	gehöret	VVPP	gehören	_	RC	27
36	,	,	$,	,	_	--	35
37	zu	zu	APPR	zu	_	MO	39
38	Gesicht	Gesicht	NN	Gesicht	dat|sg|neut	NK	37
39	bekommen	bekommen	VVINF	bekommen	_	OC	40
40	koͤnnen	können	VMFIN	können	_	RE	19
41	.	.	SENT	.	_	--	40

1	Uber	Uber	APPR	über	_	MO	14
2	dieses	dieses	PDAT	dies	acc|sg|neut	NK	1
3	aber	aber	ADV	aber	_	MO	1
4	,	,	$,	,	_	--	3
5	daß	daß	KOUS	daß	_	CP	15
6	ihre	ihre	PPOSAT	ihr	nom|sg|fem	NK	8
7	scheinbare	scheinbare	ADJA	scheinbar	nom|sg|fem|pos	NK	8
8	Distantz	Distanz	NN	Distanz	nom|sg|fem	SB	15
9	von	von	APPR	von	_	MNR	8
10	dem	dem	ART	d	dat|sg|neut	NK	11
11	Fixstern	Fixstern	NN	Fixstern	dat|sg|neut	NK	9
12	allzu	allzu	PTKA	allzu	_	MO	13
13	klein	klein	ADJD	klein	pos	PD	14
14	seyn	sein	VAINF	sein	_	OC	15
15	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	RE	17
16	,	,	$,	,	_	--	15
17	so	so	ADV	so	_	MO	18
18	stehet	stehet	VVFIN	stehen	sg|3|pres|ind	--	0
19	auch	auch	ADV	auch	_	MO	18
20	noch	noch	ADV	noch	_	MO	18
21	ihre	ihre	PPOSAT	ihr	acc|sg|fem	NK	23
22	dunckle	dunkle	ADJA	dunkel	acc|sg|fem|pos	NK	23
23	Eigenschaft	Eigenschaft	NN	Eigenschaft	acc|sg|fem	SB	18
24	im	im	APPRART	im	dat|sg|masc	MO	18
25	Wege	Wege	NN	Weg	dat|sg|masc	NK	24
26	;	;	SENT	;	_	--	25

1	denn	denn	KON	denn	_	JU	3
2	es	es	PPER	es	nom|sg|neut|3	SB	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	natuͤrlich	natürlich	ADJD	natürlich	pos	PD	3
5	,	,	$,	,	_	--	4
6	daß	daß	KOUS	daß	_	CP	21
7	ein	ein	ART	ein	nom|sg|masc	NK	8
8	Coͤrper	Körper	NN	Körper	nom|sg|masc	SB	21
9	,	,	$,	,	_	--	8
10	welcher	welcher	PRELS	welch	dat|sg|fem	NK	13
11	kein	kein	PIAT	kein	acc|sg|neut	NK	13
12	eigenes	eigenes	ADJA	eigen	acc|sg|neut|pos	NK	13
13	Licht	Licht	NN	Licht	acc|sg|neut	OA	14
14	hat	hat	VAFIN	haben	sg|3|pres|ind	RC	8
15	,	,	$,	,	_	--	14
16	nicht	nicht	PTKNEG	nicht	_	NG	21
17	so	so	ADV	so	_	MO	18
18	weit	weit	ADJD	weit	pos	MO	19
19	gesehen	gesehen	VVPP	sehen	_	OC	20
20	werden	werden	VAINF	werden	_	OC	21
21	koͤnne	könne	VMFIN	können	sg|3|pres|subj	RE	2
22	,	,	$,	,	_	--	21
23	als	als	KOKOM	als	_	CM	25
24	ein	ein	ART	ein	nom|sg|masc	NK	25
25	feuriger	feuriger	ADJA	feuriger	nom|sg|masc|pos	CC	17
26	.	.	SENT	.	_	--	25

1	Wir	Wir	PPER	wir	nom|pl|*|1	SB	2
2	koͤnnen	können	VMFIN	können	pl|1|pres|ind	--	0
3	solches	solches	PIS	solch	acc|sg|neut	OA	18
4	leicht	leicht	ADJD	leicht	pos	MO	2
5	an	an	APPR	an	_	MO	18
6	dem	dem	ART	d	dat|sg|masc	NK	7
7	Jupiter	Jupiter	NE	Jupiter	dat|sg|masc	NK	5
8	,	,	$,	,	_	--	7
9	welcher	welcher	PRELS	welch	nom|sg|masc	SB	16
10	der	der	ART	d	nom|sg|masc	NK	12
11	groͤste	größte	ADJA	groß	nom|sg|masc|sup	NK	12
12	Planet	Planet	NN	Planet	nom|sg|masc	SB	16
13	in	in	APPR	in	_	MO	16
14	unserm	unserm	PPOSAT	unser	dat|sg|neut	NK	15
15	Systemate	Systemate	NN	Systemate	dat|sg|neut	NK	13
16	ist	ist	VAFIN	sein	sg|3|pres|ind	RC	7
17	,	,	$,	,	_	--	16
18	abnehmen	abnehmen	VVINF	abnehmen	_	OC	2
19	.	.	SENT	.	_	--	18

1	Denn	Denn	KON	denn	_	JU	19
2	,	,	$,	,	_	--	1
3	wenn	wenn	KOUS	wenn	_	CP	19
4	derselbe	derselbe	PDS	derselbe	nom|sg|masc	SB	19
5	etliche	etliche	PIAT	etlich	acc|pl|fem	MO	6
6	1000	1000	CARD	@card@	_	MO	17
7	mahl	mal	NN	Mal	_	MO	8
8	weiter	weiter	ADV	weit	_	MO	17
9	,	,	$,	,	_	--	8
10	biß	bis	KON	bis	_	CP	19
11	in	in	APPR	in	_	MO	17
12	den	den	ART	d	acc|sg|masc	NK	13
13	Bezirck	Bezirk	NN	Bezirk	acc|sg|masc	NK	11
14	des	des	ART	d	gen|sg|neut	NK	16
15	nechsten	nächsten	ADJA	nächster	gen|sg|neut|pos	NK	16
16	Fixsterns	Fixsterns	NN	Fixsterns	gen|sg|neut	AG	13
17	versetzet	versetzet	VVPP	versetzen	_	OC	18
18	werden	werden	VAINF	werden	_	OC	19
19	sollte	sollte	VMFIN	sollen	sg|3|past|ind	--	0
20	;	;	SENT	;	_	--	19

1	so	so	ADV	so	_	MO	10
2	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	--	0
3	gewiß	gewiß	ADJD	gewiß	_	MO	6
4	nicht	nicht	PTKNEG	nicht	_	NG	6
5	das	das	ART	d	nom|sg|neut	NK	6
6	geringste	geringste	ADJA	gering	acc|sg|neut|sup	MO	10
7	mehr	mehr	ADV	mehr	*|*|*	SB	2
8	davon	davon	PAV	davon	_	PG	7
9	zu	zu	PTKZU	zu	_	PM	10
10	sehen	sehen	VVINF	sehen	_	OC	11
11	seyn	sein	VAINF	sein	_	OC	2
12	.	.	SENT	.	_	--	11

1	Hieraus	Hieraus	PAV	hieraus	_	MO	2
2	folget	folget	VVFIN	folgen	sg|3|pres|ind	--	0
3	nun	nun	ADV	nun	_	MO	2
4	von	von	APPR	von	_	MO	2
5	selbsten	selbst	PRF	selbst	_	NK	4
6	,	,	$,	,	_	--	5
7	daß	daß	KOUS	daß	_	CP	17
8	die	die	ART	d	nom|pl|fem	NK	9
9	Cometen	Kometen	NN	Komet	nom|pl|fem	SB	17
10	keine	keine	PIAT	kein	acc|pl|neut	NK	15
11	zu	zu	APPR	zu	_	OP	14
12	einem	einem	ART	ein	dat|sg|neut	NK	13
13	Fixstern	Fixstern	NN	Fixstern	dat|sg|neut	NK	11
14	gehoͤrende	gehörende	ADJA	gehörend	acc|pl|fem|pos	NK	15
15	Planeten	Planeten	NN	Planet	nom|pl|masc	PD	16
16	seyn	sein	VAINF	sein	_	OC	17
17	koͤnnen	können	VMFIN	können	pl|3|pres|ind	CC	5
18	,	,	$,	,	_	--	17
19	welches	welches	PRELS	welch	nom|sg|neut	SB	26
20	jedoch	jedoch	ADV	jedoch	_	MO	24
21	im	im	APPRART	im	dat|sg|neut	MO	24
22	folgenden	folgenden	ADJA	folgend	dat|sg|neut|pos	NK	21
23	ausfuͤhrlicher	ausführlicher	ADJA	ausführlich	comp	MO	24
24	gezeigt	gezeigt	VVPP	zeigen	_	OC	25
25	werden	werden	VAINF	werden	_	OC	26
26	soll	soll	VMFIN	sollen	sg|3|pres|ind	RC	13
27	.	.	SENT	.	_	--	26

1	Hier	Hier	ADV	hier	_	MO	2
2	kommen	kommen	VVFIN	kommen	pl|1|pres|ind	--	0
3	wir	wir	PPER	wir	nom|pl|*|1	SB	2
4	nun	nun	ADV	nun	_	MO	2
5	hauptsaͤchlich	hauptsächlich	ADJD	hauptsächlich	pos	MO	2
6	auf	auf	APPR	auf	_	MO	2
7	die	die	ART	d	acc|sg|fem	NK	9
8	vorgelegte	vorgelegte	ADJA	vorgelegt	acc|sg|fem|pos	NK	9
9	Frage	Frage	NN	Frage	acc|sg|fem	NK	6
10	,	,	$,	,	_	--	9
11	ob	ob	KOUS	ob	_	CP	18
12	die	die	ART	d	nom|pl|fem	NK	13
13	Cometen	Kometen	NN	Komet	nom|pl|fem	SB	18
14	feurige	feurige	ADJA	feurig	acc|pl|fem|pos	NK	17
15	oder	oder	KON	oder	_	CD	14
16	dunckle	dunkle	ADJA	dunkel	nom|pl|masc|pos	CJ	15
17	Coͤrper	Körper	NN	Körper	nom|pl|masc	PD	18
18	seyn	sein	VAINF	sein	_	OC	9
19	,	,	$,	,	_	--	18
20	oder	oder	KON	oder	_	CD	18
21	welches	welches	PWREL	welch	nom|sg|neut	OA	37
22	gleich	gleich	ADV	gleich	_	MO	23
23	viel	viel	PIS	viel	*|*|*	SB	24
24	ist	ist	VAFIN	sein	sg|3|pres|ind	OC	37
25	,	,	$,	,	_	--	24
26	ob	ob	KOUS	ob	_	CP	37
27	dieselben	dieselben	PDS	derselbe	pl|1|past|ind	DA	37
28	ihr	ihr	PPOSAT	ihr	acc|sg|neut	NK	30
29	eigenes	eigenes	ADJA	eigen	acc|sg|neut|pos	NK	30
30	Licht	Licht	NN	Licht	acc|sg|neut	OA	37
31	,	,	$,	,	_	--	30
32	oder	oder	KON	oder	_	CD	30
33	ein	ein	ART	ein	acc|sg|neut	NK	34
34	entlehntes	entlehntes	ADJA	entlehntes	acc|sg|neut|pos	CJ	32
35	zu	zu	APPR	zu	_	MNR	34
36	uns	uns	PPER	wir	dat|pl|*|1	NK	35
37	werfen	werfen	VAINF	werfen	_	CJ	20
38	?	?	SENT	?	_	--	37

1	Wir	Wir	PPER	wir	nom|pl|*|1	SB	2
2	haben	haben	VAFIN	haben	pl|1|pres|ind	--	0
3	die	die	ART	d	acc|pl|fem	NK	5
4	wichtigsten	wichtigsten	ADJA	wichtig	nom|pl|neut|sup	NK	5
5	Gruͤnde	Gründe	NN	Grund	nom|pl|masc	OA	2
6	,	,	$,	,	_	--	5
7	das	das	PRELS	d	acc|sg|neut	NK	8
8	letztere	letztere	PIS	letzterer	acc|sg|neut	OA	10
9	zu	zu	PTKZU	zu	_	PM	10
10	behaupten	behaupten	VVINF	behaupten	_	OC	5
11	Denn	Denn	KON	denn	_	CD	2
12	erstlich	erstlich	ADV	erstlich	pos	MO	13
13	haben	haben	VAFIN	haben	pl|3|pres|ind	CJ	11
14	sie	sie	PPER	Sie	nom|pl|*|3	SB	13
15	nicht	nicht	PTKNEG	nicht	_	NG	13
16	das	das	ART	d	acc|sg|neut	NK	20
17	lebhafte	lebhafte	ADJA	lebhaft	nom|sg|neut|pos	NK	20
18	und	und	KON	und	_	CD	17
19	blitzende	blitzende	ADJA	blitzende	nom|sg|neut|pos	CJ	18
20	Licht	Licht	NN	Licht	nom|sg|neut	OA	13
21	,	,	$,	,	_	--	20
22	welches	welches	PRELS	welch	nom|sg|neut	OA	31
23	wir	wir	PPER	wir	nom|pl|*|1	SB	31
24	bey	bei	APPR	bei	_	MO	31
25	den	den	ART	d	dat|pl|fem	NK	30
26	von	von	APPR	von	_	MO	29
27	sich	sich	PRF	er|es|sie	dat|sg|3	NK	26
28	selbst	selbst	PRF	selbst	_	MNR	27
29	leuchtenden	leuchtenden	ADJA	leuchtend	dat|pl|masc|pos	NK	30
30	Fixsternen	Fixsternen	NN	Fixsternen	dat|pl|masc	NK	24
31	wahrnehmen	wahrnehmen	VVINF	wahrnehmen	pl|3|pres|ind	RC	20
32	,	,	$,	,	_	--	31
33	sondern	sondern	KON	sondern	_	CD	13
34	sie	sie	PPER	Sie	nom|pl|fem|3	SB	35
35	scheinen	scheinen	VVFIN	scheinen	pl|3|pres|ind	CJ	33
36	durch	durch	APPR	durch	_	MO	40
37	die	die	ART	d	acc|sg|fem	NK	38
38	Tubos	Tubos	NN	Tubos	acc|sg|fem	NK	36
39	noch	noch	ADV	noch	_	MO	40
40	blaͤsser	blässer	VVFIN	blässer	comp	OC	35
41	,	,	$,	,	_	--	40
42	als	als	KOKOM	als	_	CM	44
43	die	die	ART	d	nom|pl|fem	NK	44
44	Planeten	Planeten	NN	Planet	nom|pl|*	CC	39
45	,	,	$,	,	_	--	44
46	welches	welches	PRELS	welch	nom|sg|neut	OA	58
47	ein	ein	ART	ein	nom|sg|neut	NK	49
48	deutliches	deutliches	ADJA	deutlich	nom|sg|neut|pos	NK	49
49	Zeichen	Zeichen	NN	Zeichen	nom|sg|neut	PD	50
50	ist	ist	VAFIN	sein	sg|3|pres|ind	RC	44
51	,	,	$,	,	_	--	50
52	daß	daß	KOUS	daß	_	CP	59
53	ihr	ihr	PPOSAT	ihr	nom|sg|neut	NK	54
54	Licht	Licht	NN	Licht	acc|sg|neut	SB	59
55	ihnen	ihnen	PPER	sie	dat|pl|*|3	DA	58
56	anders	anders	PIS	ander	_	MO	58
57	woher	woher	PWAV	woher	_	MO	58
58	mitgetheilt	mitgeteilt	VVPP	mitteilen	_	OC	59
59	sey	sei	VAFIN	sein	sg|3|pres|subj	SB	50
60	.	.	SENT	.	_	--	59

1	Hernach	Hernach	ADV	hernach	nom|sg|neut	--	0
2	,	,	$,	,	_	--	1
3	weil	weil	KOUS	weil	_	CP	11
4	ihre	ihre	PPOSAT	ihr	acc|sg|fem	NK	6
5	scheinbare	scheinbare	ADJA	scheinbar	acc|sg|fem|pos	NK	6
6	Groͤsse	Grösse	NN	Größe	acc|sg|fem	SB	11
7	durch	durch	APPR	durch	_	MO	10
8	gute	gute	ADJA	gut	acc|pl|neut|pos	NK	9
9	Fernglaͤser	Ferngläser	NN	Fernglas	acc|pl|neut	NK	7
10	vermehret	vermehret	VVPP	vermehren	_	OC	11
11	wird	wird	VAFIN	werden	sg|3|pres|ind	CJ	1
12	;	;	SENT	;	_	--	11

1	so	so	ADV	so	_	MO	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	gewiß	gewiß	ADJD	gewiß	_	MO	2
4	,	,	$,	,	_	--	3
5	daß	daß	KOUS	daß	_	CP	11
6	dieselben	dieselben	PDS	derselbe	gen|sg|neut|pos	NK	7
7	uns	uns	PPER	wir	dat|pl|*|1	SB	11
8	weit	weit	ADJD	weit	pos	MO	9
9	naͤher	näher	ADJD	nah	comp	PD	10
10	seyn	sein	VAINF	sein	_	OC	11
11	muͤßten	müßten	VMFIN	müssen	pl|3|past|subj	CC	1
12	,	,	$,	,	_	--	11
13	als	als	KOKOM	als	_	CM	15
14	die	die	ART	d	nom|pl|masc	NK	15
15	Fixsterne	Fixsterne	NN	Fixstern	nom|pl|masc	CC	9
16	,	,	$,	,	_	--	15
17	und	und	KON	und	_	CD	2
18	folglich	folglich	ADV	folglich	_	MO	19
19	muͤste	müßte	VMFIN	müssen	sg|3|past|subj	CJ	17
20	ihr	ihr	PPOSAT	ihr	nom|sg|neut	NK	21
21	Licht	Licht	NN	Licht	acc|sg|neut	SB	19
22	,	,	$,	,	_	--	21
23	wenn	wenn	KOUS	wenn	_	CP	27
24	es	es	PPER	es	nom|sg|neut|3	SB	27
25	ihr	ihr	PPER	Ihr	dat|sg|fem|3	DA	26
26	eigen	eigen	ADJD	eigen	pos	PD	27
27	waͤre	wäre	VAFIN	sein	sg|3|past|subj	MO	19
28	,	,	$,	,	_	--	27
29	noch	noch	ADV	noch	_	MO	30
30	staͤrcker	stärker	ADJD	stark	comp	PD	31
31	seyn	sein	VAINF	sein	_	OC	19
32	,	,	$,	,	_	--	31
33	als	als	KOKOM	als	_	CM	34
34	derselbe	derselbe	PDS	derselbe	nom|sg|masc	CC	30
35	.	.	SENT	.	_	--	34

1	Endlich	Endlich	ADV	endlich	_	MO	9
2	aber	aber	ADV	aber	_	MO	9
3	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
4	unsere	unsere	PPOSAT	unser	nom|sg|fem	NK	5
5	Meynung	Meinung	NN	Meinung	nom|sg|fem	SB	3
6	am	am	PTKA	am	_	PM	7
7	kraͤftigsten	kräftigsten	ADJD	kräftigsten	sup	MO	9
8	dadurch	dadurch	PAV	dadurch	_	MO	9
9	bestaͤtiget	bestätiget	VVPP	bestätigen	sg|3|pres|ind	OC	3
10	,	,	$,	,	_	--	9
11	daß	daß	KOUS	daß	_	CP	18
12	sich	sich	PRF	er|es|sie	acc|pl|3	OA	18
13	alle	alle	PIAT	all	nom|pl|fem	NK	14
14	Cometen	Kometen	NN	Komet	nom|pl|fem	SB	18
15	voͤllig	völlig	ADJD	völlig	pos	MO	18
16	unsern	unseren	PPOSAT	unser	dat|pl|masc|comp	NK	17
17	Augen	Augen	NN	Auge	acc|pl|neut	DA	18
18	entziehen	entziehen	VVINF	entziehen	_	RE	8
19	,	,	$,	,	_	--	18
20	ehe	ehe	KOUS	ehe	_	CP	32
21	sie	sie	PPER	Sie	nom|pl|*|3	SB	32
22	sich	sich	PRF	er|es|sie	acc|pl|3	OA	32
23	von	von	APPR	von	_	MO	32
24	uns	uns	PRF	wir	dat|pl|*|1	NK	23
25	so	so	ADV	so	_	MO	26
26	weit	weit	ADJD	weit	pos	MO	32
27	,	,	$,	,	_	--	26
28	als	als	KOKOM	als	_	CM	30
29	der	der	ART	d	nom|sg|masc	NK	30
30	Jupiter	Jupiter	NE	Jupiter	nom|sg|masc	CC	25
31	,	,	$,	,	_	--	30
32	entfernen	entfernen	VVINF	entfernen	_	MO	18
33	.	.	SENT	.	_	--	32

1	Woraus	Woraus	PWAV	woraus	_	MO	4
2	denn	denn	ADV	denn	_	MO	4
3	unwiedersprechlich	unwidersprechlich	ADJD	unwidersprechlich	pos	MO	4
4	folget	folget	VVFIN	folgen	sg|3|pres|ind	--	0
5	,	,	$,	,	_	--	4
6	daß	daß	KOUS	daß	_	CP	14
7	die	die	ART	d	nom|pl|fem	NK	8
8	Cometen	Kometen	NN	Komet	nom|pl|fem	SB	14
9	nicht	nicht	PTKNEG	nicht	_	NG	10
10	nur	nur	ADV	nur	_	MO	14
11	kein	kein	PIAT	kein	acc|sg|neut	NK	13
12	eigenes	eigenes	ADJA	eigen	acc|sg|neut|pos	NK	13
13	Licht	Licht	NN	Licht	acc|sg|neut	OA	14
14	besitzen	besitzen	VVFIN	besitzen	_	OC	4
15	,	,	$,	,	_	--	14
16	sondern	sondern	KON	sondern	_	CD	14
17	daß	daß	KOUS	daß	_	CP	24
18	auch	auch	ADV	auch	_	MO	21
19	das	das	ART	d	acc|sg|neut	NK	21
20	entlehnte	entlehnte	ADJA	entlehnte	acc|sg|neut|pos	NK	21
21	Licht	Licht	NN	Licht	acc|sg|neut	SB	24
22	weit	weit	ADJD	weit	pos	MO	23
23	schwaͤcher	schwächer	ADJD	schwach	comp	PD	24
24	sey	sei	VAFIN	sein	sg|3|pres|subj	CJ	16
25	,	,	$,	,	_	--	24
26	als	als	KOKOM	als	_	CM	27
27	bey	bei	APPR	bei	_	CC	23
28	den	den	ART	d	dat|pl|neut	NK	29
29	Planeten	Planeten	NN	Planet	dat|pl|masc	NK	27
30	.	.	SENT	.	_	--	29

1	Wir	Wir	PPER	wir	nom|pl|*|1	SB	2
2	koͤnnen	können	VMFIN	können	pl|1|pres|ind	--	0
3	auch	auch	ADV	auch	_	MO	5
4	die	die	ART	d	nom|sg|fem	NK	5
5	Ursache	Ursache	NN	Ursache	nom|sg|fem	OA	10
6	von	von	APPR	von	_	PG	5
7	dieser	dieser	PDAT	dies	dat|sg|fem	NK	8
8	Verdunckelung	Verdunckelung	NN	Verdunckelung	dat|sg|fem	NK	6
9	leicht	leicht	ADJD	leicht	pos	MO	10
10	anzeigen	anzeigen	VVFIN	anzeigen	_	OC	2
11	,	,	$,	,	_	--	10
12	wenn	wenn	KOUS	wenn	_	CP	24
13	wir	wir	PPER	wir	nom|pl|*|1	SB	24
14	auf	auf	APPR	auf	_	MO	24
15	den	den	ART	d	acc|sg|masc	NK	17
16	innern	inneren	ADJA	innere	acc|sg|masc|pos	NK	17
17	Zustand	Zustand	NN	Zustand	acc|sg|masc	NK	14
18	der	der	ART	d	gen|pl|masc	NK	19
19	Cometen	Kometen	NN	Komet	gen|pl|masc	AG	17
20	etwas	etwas	ADV	etwas	_	MO	21
21	genauer	genauer	ADJD	genau	comp	MO	24
22	acht	acht	NN	Acht	_	SB	24
23	haben	haben	VAINF	haben	_	OC	24
24	wollen	wollen	VMFIN	wollen	pl|1|pres|ind	MO	2
25	,	,	$,	,	_	--	24
26	welches	welches	PRELS	welch	nom|sg|neut	OA	34
27	wir	wir	PPER	wir	nom|pl|*|1	SB	34
28	auf	auf	APPR	auf	_	MO	34
29	die	die	ART	d	acc|sg|fem	NK	30
30	Beantwortung	Beantwortung	NN	Beantwortung	acc|sg|fem	NK	28
31	der	der	ART	d	gen|sg|fem	NK	33
